"mouse_symbol","human_symbol","sources","source_count","confidence_score","mapping_type"
"Pcdha7","PCDHA7","homologene+ensembl",2,"1","one_to_one"
"Pcdha8","PCDHA9","homologene+ensembl",2,"1","one_to_one"
"Pcdha9","PCDHA10","homologene+ensembl",2,"1","one_to_one"
"Pcdhac1","PCDHAC1","homologene+ensembl",2,"1","one_to_one"
"Pcdhac2","PCDHAC2","homologene+ensembl",2,"1","one_to_one"
"Pcdhb1","PCDHB1","homologene+ensembl",2,"1","one_to_one"
"Pcdhb10","PCDHB5","homologene+ensembl",2,"1","one_to_one"
"Pcdhb13","PCDHB6","homologene+ensembl",2,"1","one_to_one"
"Pcdhb15","PCDHB7","homologene+ensembl",2,"1","one_to_one"
"Pcdhb16","PCDHB8","homologene+ensembl",2,"1","one_to_one"
"Pcdhb17","PCDHB16","homologene+ensembl",2,"1","one_to_one"
"Pcdhb19","PCDHB12","homologene+ensembl",2,"1","one_to_one"
"Pcdhb2","PCDHB2","homologene+ensembl",2,"1","one_to_one"
"Pcdhb20","PCDHB14","homologene+ensembl",2,"1","one_to_one"
"Pcdhb21","PCDHB11","homologene+ensembl",2,"1","one_to_one"
"Pcdhb22","PCDHB15","homologene+ensembl",2,"1","one_to_one"
"Pcdhb3","PCDHB3","homologene+ensembl",2,"1","one_to_one"
"Pcdhb5","PCDHB4","homologene+ensembl",2,"1","one_to_one"
"Pcdhga1","PCDHGA1","homologene+ensembl",2,"1","one_to_one"
"Pcdhga10","PCDHGA10","homologene+ensembl",2,"1","one_to_one"
"Pcdhga11","PCDHGA11","homologene+ensembl",2,"1","one_to_one"
"Pcdhga12","PCDHGA12","homologene+ensembl",2,"1","one_to_one"
"Pcdhga2","PCDHGA2","homologene+ensembl",2,"1","one_to_one"
"Pcdhga3","PCDHGA3","homologene+ensembl",2,"1","one_to_one"
"Pcdhga4","PCDHGA4","homologene+ensembl",2,"1","one_to_one"
"Pcdhga5","PCDHGA5","homologene+ensembl",2,"1","one_to_one"
"Pcdhga6","PCDHGA6","homologene+ensembl",2,"1","one_to_one"
"Pcdhga7","PCDHGA7","homologene+ensembl",2,"1","one_to_one"
"Pcdhga8","PCDHGA8","homologene+ensembl",2,"1","one_to_one"
"Pcdhga9","PCDHGA9","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb1","PCDHGB1","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb2","PCDHGB2","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb4","PCDHGB4","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb5","PCDHGB5","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb6","PCDHGB6","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb7","PCDHGB7","homologene+ensembl",2,"1","one_to_one"
"Pcdhgb8","PCDHGB3","homologene+ensembl",2,"1","one_to_one"
"Pcdhgc3","PCDHGC3","homologene+ensembl",2,"1","one_to_one"
"Pcdhgc4","PCDHGC4","homologene+ensembl",2,"1","one_to_one"
"Pcdhgc5","PCDHGC5","homologene+ensembl",2,"1","one_to_one"
"Pced1a","PCED1A","homologene+ensembl",2,"1","one_to_one"
"Pced1b","PCED1B","homologene+ensembl",2,"1","one_to_one"
"Pcf11","PCF11","homologene+ensembl",2,"1","one_to_one"
"Pcgf1","PCGF1","homologene+ensembl",2,"1","one_to_one"
"Pcgf2","PCGF2","homologene+ensembl",2,"1","one_to_one"
"Pcgf3","PCGF3","homologene+ensembl",2,"1","one_to_one"
"Pcgf5","PCGF5","homologene+ensembl",2,"1","one_to_one"
"Pcgf6","PCGF6","homologene+ensembl",2,"1","one_to_one"
"Pcid2","PCID2","homologene+ensembl",2,"1","one_to_one"
"Pcif1","PCIF1","homologene+ensembl",2,"1","one_to_one"
"Pck1","PCK1","homologene+ensembl",2,"1","one_to_one"
"Pck2","PCK2","homologene+ensembl",2,"1","one_to_one"
"Pclaf","PCLAF","homologene+ensembl",2,"1","one_to_one"
"Pclo","PCLO","homologene+ensembl",2,"1","one_to_one"
"Pcm1","PCM1","homologene+ensembl",2,"1","one_to_one"
"Pcmt1","PCMT1","ensembl",1,"0.6","one_to_one"
"Pcmtd1","PCMTD1","homologene+ensembl",2,"1","one_to_one"
"Pcmtd2","PCMTD2","homologene+ensembl",2,"1","one_to_one"
"Pcna","PCNA","homologene+ensembl",2,"1","one_to_one"
"Pcna-ps2","PCNA","ensembl",1,"0.6","one_to_one"
"Pcnp","PCNP","homologene+ensembl",2,"1","one_to_one"
"Pcnt","PCNT","ensembl",1,"0.6","one_to_one"
"Pcnx","PCNX1","homologene+ensembl",2,"1","one_to_one"
"Pcnx2","PCNX2","homologene+ensembl",2,"1","one_to_one"
"Pcnx3","PCNX3","homologene+ensembl",2,"1","one_to_one"
"Pcnx4","PCNX4","homologene+ensembl",2,"1","one_to_one"
"Pcolce","PCOLCE","homologene+ensembl",2,"1","one_to_one"
"Pcolce2","PCOLCE2","homologene+ensembl",2,"1","one_to_one"
"Pcp2","PCP2","homologene+ensembl",2,"1","one_to_one"
"Pcp4","PCP4","homologene+ensembl",2,"1","one_to_one"
"Pcp4l1","PCP4L1","ensembl",1,"0.6","one_to_one"
"Pcsk1","PCSK1","homologene+ensembl",2,"1","one_to_one"
"Pcsk1n","PCSK1N","homologene+ensembl",2,"1","one_to_one"
"Pcsk2","PCSK2","homologene+ensembl",2,"1","one_to_one"
"Pcsk4","PCSK4","homologene+ensembl",2,"1","one_to_one"
"Pcsk5","PCSK5","homologene+ensembl",2,"1","one_to_one"
"Pcsk6","PCSK6","homologene+ensembl",2,"1","one_to_one"
"Pcsk7","PCSK7","homologene+ensembl",2,"1","one_to_one"
"Pcsk9","PCSK9","homologene+ensembl",2,"1","one_to_one"
"Pctp","PCTP","homologene+ensembl",2,"1","one_to_one"
"Pcx","PC","homologene+ensembl",2,"1","one_to_one"
"Pcyox1","PCYOX1","homologene+ensembl",2,"1","one_to_one"
"Pcyox1l","PCYOX1L","homologene+ensembl",2,"1","one_to_one"
"Pcyt1a","PCYT1A","homologene+ensembl",2,"1","one_to_one"
"Pcyt1b","PCYT1B","homologene+ensembl",2,"1","one_to_one"
"Pcyt2","PCYT2","homologene+ensembl",2,"1","one_to_one"
"Pdap1","PDAP1","homologene+ensembl",2,"1","one_to_one"
"Pdc","PDC","homologene+ensembl",2,"1","one_to_one"
"Pdcd1","PDCD1","homologene+ensembl",2,"1","one_to_one"
"Pdcd10","PDCD10","homologene+ensembl",2,"1","one_to_one"
"Pdcd11","PDCD11","homologene+ensembl",2,"1","one_to_one"
"Pdcd1lg2","PDCD1LG2","homologene+ensembl",2,"1","one_to_one"
"Pdcd2","PDCD2","homologene+ensembl",2,"1","one_to_one"
"Pdcd2l","PDCD2L","homologene+ensembl",2,"1","one_to_one"
"Pdcd4","PDCD4","homologene+ensembl",2,"1","one_to_one"
"Pdcd5","PDCD5","homologene+ensembl",2,"1","one_to_one"
"Pdcd5-ps","PDCD5","homologene+ensembl",2,"1","one_to_one"
"Pdcd6","PDCD6","homologene+ensembl",2,"1","one_to_one"
"Pdcd6ip","PDCD6IP","homologene+ensembl",2,"1","one_to_one"
"Pdcd7","PDCD7","homologene+ensembl",2,"1","one_to_one"
"Pdcl","PDCL","homologene+ensembl",2,"1","one_to_one"
"Pdcl2","PDCL2","homologene+ensembl",2,"1","one_to_one"
"Pdcl3","PDCL3","homologene+ensembl",2,"1","one_to_one"
"Pde10a","PDE10A","homologene+ensembl",2,"1","one_to_one"
"Pde11a","PDE11A","homologene+ensembl",2,"1","one_to_one"
"Pde12","PDE12","homologene+ensembl",2,"1","one_to_one"
"Pde1a","PDE1A","homologene+ensembl",2,"1","one_to_one"
"Pde1b","PDE1B","homologene+ensembl",2,"1","one_to_one"
"Pde1c","PDE1C","homologene+ensembl",2,"1","one_to_one"
"Pde2a","PDE2A","homologene+ensembl",2,"1","one_to_one"
"Pde3a","PDE3A","homologene+ensembl",2,"1","one_to_one"
"Pde3b","PDE3B","homologene+ensembl",2,"1","one_to_one"
"Pde4a","PDE4A","homologene+ensembl",2,"1","one_to_one"
"Pde4b","PDE4B","homologene+ensembl",2,"1","one_to_one"
"Pde4c","PDE4C","homologene+ensembl",2,"1","one_to_one"
"Pde4d","PDE4D","ensembl",1,"0.6","one_to_one"
"Pde4dip","PDE4DIP","homologene+ensembl",2,"1","one_to_one"
"Pde5a","PDE5A","homologene+ensembl",2,"1","one_to_one"
"Pde6a","PDE6A","homologene+ensembl",2,"1","one_to_one"
"Pde6b","PDE6B","homologene+ensembl",2,"1","one_to_one"
"Pde6c","PDE6C","homologene+ensembl",2,"1","one_to_one"
"Pde6d","PDE6D","homologene+ensembl",2,"1","one_to_one"
"Pde6g","PDE6G","homologene+ensembl",2,"1","one_to_one"
"Pde6h","PDE6H","homologene+ensembl",2,"1","one_to_one"
"Pde7a","PDE7A","homologene+ensembl",2,"1","one_to_one"
"Pde7b","PDE7B","homologene+ensembl",2,"1","one_to_one"
"Pde8a","PDE8A","homologene+ensembl",2,"1","one_to_one"
"Pde8b","PDE8B","homologene+ensembl",2,"1","one_to_one"
"Pde9a","PDE9A","homologene+ensembl",2,"1","one_to_one"
"Pdf","PDF","homologene+ensembl",2,"1","one_to_one"
"Pdgfa","PDGFA","homologene+ensembl",2,"1","one_to_one"
"Pdgfb","PDGFB","homologene+ensembl",2,"1","one_to_one"
"Pdgfc","PDGFC","homologene+ensembl",2,"1","one_to_one"
"Pdgfd","PDGFD","homologene+ensembl",2,"1","one_to_one"
"Pdgfra","PDGFRA","homologene+ensembl",2,"1","one_to_one"
"Pdgfrb","PDGFRB","homologene+ensembl",2,"1","one_to_one"
"Pdgfrl","PDGFRL","homologene+ensembl",2,"1","one_to_one"
"Pdha1","PDHA1","homologene+ensembl",2,"1","one_to_one"
"Pdha2","PDHA2","ensembl",1,"0.6","one_to_one"
"Pdhb","PDHB","homologene+ensembl",2,"1","one_to_one"
"Pdhx","PDHX","homologene+ensembl",2,"1","one_to_one"
"Pdia2","PDIA2","homologene+ensembl",2,"1","one_to_one"
"Pdia3","PDIA3","homologene+ensembl",2,"1","one_to_one"
"Pdia4","PDIA4","homologene+ensembl",2,"1","one_to_one"
"Pdia5","PDIA5","homologene+ensembl",2,"1","one_to_one"
"Pdia6","PDIA6","homologene+ensembl",2,"1","one_to_one"
"Pdik1l","PDIK1L","homologene+ensembl",2,"1","one_to_one"
"Pdilt","PDILT","homologene+ensembl",2,"1","one_to_one"
"Pdk1","PDK1","homologene+ensembl",2,"1","one_to_one"
"Pdk2","PDK2","homologene+ensembl",2,"1","one_to_one"
"Pdk3","PDK3","homologene+ensembl",2,"1","one_to_one"
"Pdk4","PDK4","homologene+ensembl",2,"1","one_to_one"
"Pdlim1","PDLIM1","homologene+ensembl",2,"1","one_to_one"
"Pdlim2","PDLIM2","homologene+ensembl",2,"1","one_to_one"
"Pdlim3","PDLIM3","ensembl",1,"0.6","one_to_one"
"Pdlim4","PDLIM4","homologene+ensembl",2,"1","one_to_one"
"Pdlim5","PDLIM5","homologene+ensembl",2,"1","one_to_one"
"Pdlim7","PDLIM7","homologene+ensembl",2,"1","one_to_one"
"Pdp1","PDP1","homologene+ensembl",2,"1","one_to_one"
"Pdp2","PDP2","homologene+ensembl",2,"1","one_to_one"
"Pdpk1","PDPK1","homologene+ensembl",2,"1","one_to_one"
"Pdpn","PDPN","homologene+ensembl",2,"1","one_to_one"
"Pdpr","PDPR","homologene+ensembl",2,"1","one_to_one"
"Pdrg1","PDRG1","homologene+ensembl",2,"1","one_to_one"
"Pds5a","PDS5A","homologene+ensembl",2,"1","one_to_one"
"Pds5b","PDS5B","homologene+ensembl",2,"1","one_to_one"
"Pdss1","PDSS1","homologene+ensembl",2,"1","one_to_one"
"Pdss2","PDSS2","homologene+ensembl",2,"1","one_to_one"
"Pdx1","PDX1","homologene+ensembl",2,"1","one_to_one"
"Pdxdc1","PDXDC1","homologene+ensembl",2,"1","one_to_one"
"Pdxk","PDXK","homologene+ensembl",2,"1","one_to_one"
"Pdxp","PDXP","homologene+ensembl",2,"1","one_to_one"
"Pdyn","PDYN","homologene+ensembl",2,"1","one_to_one"
"Pdzd11","PDZD11","homologene+ensembl",2,"1","one_to_one"
"Pdzd2","PDZD2","homologene+ensembl",2,"1","one_to_one"
"Pdzd3","PDZD3","homologene+ensembl",2,"1","one_to_one"
"Pdzd4","PDZD4","homologene+ensembl",2,"1","one_to_one"
"Pdzd7","PDZD7","homologene+ensembl",2,"1","one_to_one"
"Pdzd8","PDZD8","homologene+ensembl",2,"1","one_to_one"
"Pdzd9","PDZD9","homologene+ensembl",2,"1","one_to_one"
"Pdzk1","PDZK1","homologene+ensembl",2,"1","one_to_one"
"Pdzk1ip1","PDZK1IP1","homologene+ensembl",2,"1","one_to_one"
"Pdzrn3","PDZRN3","homologene+ensembl",2,"1","one_to_one"
"Pdzrn4","PDZRN4","homologene+ensembl",2,"1","one_to_one"
"Pea15a","PEA15","homologene+ensembl",2,"1","one_to_one"
"Peak1","PEAK1","homologene+ensembl",2,"1","one_to_one"
"Pear1","PEAR1","homologene+ensembl",2,"1","one_to_one"
"Pebp1","PEBP1","homologene+ensembl",2,"1","one_to_one"
"Pebp4","PEBP4","homologene+ensembl",2,"1","one_to_one"
"Pecam1","PECAM1","homologene+ensembl",2,"1","one_to_one"
"Pecr","PECR","homologene+ensembl",2,"1","one_to_one"
"Pef1","PEF1","homologene+ensembl",2,"1","one_to_one"
"Peg10","PEG10","homologene+ensembl",2,"1","one_to_one"
"Peg12","FRAT1","ensembl",1,"0.6","one_to_one"
"Peg3","PEG3","homologene+ensembl",2,"1","one_to_one"
"Peli1","PELI1","homologene+ensembl",2,"1","one_to_one"
"Peli2","PELI2","homologene+ensembl",2,"1","one_to_one"
"Peli3","PELI3","homologene+ensembl",2,"1","one_to_one"
"Pelo","PELO","homologene+ensembl",2,"1","one_to_one"
"Pelp1","PELP1","homologene+ensembl",2,"1","one_to_one"
"Pemt","PEMT","homologene+ensembl",2,"1","one_to_one"
"Penk","PENK","homologene+ensembl",2,"1","one_to_one"
"Pepd","PEPD","homologene+ensembl",2,"1","one_to_one"
"Per1","PER1","homologene+ensembl",2,"1","one_to_one"
"Per2","PER2","homologene+ensembl",2,"1","one_to_one"
"Per3","PER3","homologene+ensembl",2,"1","one_to_one"
"Perm1","PERM1","ensembl",1,"0.6","one_to_one"
"Perp","PERP","homologene+ensembl",2,"1","one_to_one"
"Pes1","PES1","homologene+ensembl",2,"1","one_to_one"
"Pet100","PET100","homologene+ensembl",2,"1","one_to_one"
"Pet117","PET117","homologene+ensembl",2,"1","one_to_one"
"Pex1","PEX1","homologene+ensembl",2,"1","one_to_one"
"Pex10","PEX10","homologene+ensembl",2,"1","one_to_one"
"Pex11a","PEX11A","homologene+ensembl",2,"1","one_to_one"
"Pex11b","PEX11B","homologene+ensembl",2,"1","one_to_one"
"Pex11g","PEX11G","homologene+ensembl",2,"1","one_to_one"
"Pex12","PEX12","homologene+ensembl",2,"1","one_to_one"
"Pex13","PEX13","homologene+ensembl",2,"1","one_to_one"
"Pex14","PEX14","homologene+ensembl",2,"1","one_to_one"
"Pex16","PEX16","homologene+ensembl",2,"1","one_to_one"
"Pex19","PEX19","homologene+ensembl",2,"1","one_to_one"
"Pex2","PEX2","homologene+ensembl",2,"1","one_to_one"
"Pex26","PEX26","homologene+ensembl",2,"1","one_to_one"
"Pex3","PEX3","homologene+ensembl",2,"1","one_to_one"
"Pex5","PEX5","homologene+ensembl",2,"1","one_to_one"
"Pex5l","PEX5L","homologene+ensembl",2,"1","one_to_one"
"Pex6","PEX6","homologene+ensembl",2,"1","one_to_one"
"Pex7","PEX7","homologene+ensembl",2,"1","one_to_one"
"Pf4","PF4","homologene+ensembl",2,"1","one_to_one"
"Pfas","PFAS","homologene+ensembl",2,"1","one_to_one"
"Pfdn1","PFDN1","homologene+ensembl",2,"1","one_to_one"
"Pfdn2","PFDN2","homologene+ensembl",2,"1","one_to_one"
"Pfdn4","PFDN4","homologene+ensembl",2,"1","one_to_one"
"Pfdn5","PFDN5","homologene+ensembl",2,"1","one_to_one"
"Pfdn6","PFDN6","homologene+ensembl",2,"1","one_to_one"
"Pfkfb1","PFKFB1","homologene+ensembl",2,"1","one_to_one"
"Pfkfb2","PFKFB2","homologene+ensembl",2,"1","one_to_one"
"Pfkfb3","PFKFB3","homologene+ensembl",2,"1","one_to_one"
"Pfkfb4","PFKFB4","homologene+ensembl",2,"1","one_to_one"
"Pfkl","PFKL","homologene+ensembl",2,"1","one_to_one"
"Pfkm","PFKM","homologene+ensembl",2,"1","one_to_one"
"Pfkp","PFKP","homologene+ensembl",2,"1","one_to_one"
"Pfn1","PFN1","homologene+ensembl",2,"1","one_to_one"
"Pfn2","PFN2","homologene+ensembl",2,"1","one_to_one"
"Pfn3","PFN3","homologene+ensembl",2,"1","one_to_one"
"Pfn4","PFN4","homologene+ensembl",2,"1","one_to_one"
"Pfpl","MPEG1","ensembl",1,"0.6","one_to_one"
"Pgam1","PGAM1","homologene+ensembl",2,"1","one_to_one"
"Pgam2","PGAM2","homologene+ensembl",2,"1","one_to_one"
"Pgam5","PGAM5","homologene+ensembl",2,"1","one_to_one"
"Pgap1","PGAP1","homologene+ensembl",2,"1","one_to_one"
"Pgap2","PGAP2","ensembl",1,"0.6","one_to_one"
"Pgap3","PGAP3","homologene+ensembl",2,"1","one_to_one"
"Pgbd1","PGBD1","homologene+ensembl",2,"1","one_to_one"
"Pgbd5","PGBD5","homologene+ensembl",2,"1","one_to_one"
"Pgc","PGC","homologene+ensembl",2,"1","one_to_one"
"Pgd","PGD","homologene+ensembl",2,"1","one_to_one"
"Pgf","PGF","homologene+ensembl",2,"1","one_to_one"
"Pgghg","PGGHG","homologene+ensembl",2,"1","one_to_one"
"Pggt1b","PGGT1B","homologene+ensembl",2,"1","one_to_one"
"Pgk1","PGK1","homologene+ensembl",2,"1","one_to_one"
"Pgk2","PGK2","homologene+ensembl",2,"1","one_to_one"
"Pgls","PGLS","homologene+ensembl",2,"1","one_to_one"
"Pglyrp1","PGLYRP1","homologene+ensembl",2,"1","one_to_one"
"Pglyrp2","PGLYRP2","homologene+ensembl",2,"1","one_to_one"
"Pglyrp3","PGLYRP3","homologene+ensembl",2,"1","one_to_one"
"Pglyrp4","PGLYRP4","homologene+ensembl",2,"1","one_to_one"
"Pgm1","PGM2","homologene+ensembl",2,"1","one_to_one"
"Pgm2","PGM1","homologene+ensembl",2,"1","one_to_one"
"Pgm2l1","PGM2L1","homologene+ensembl",2,"1","one_to_one"
"Pgm3","PGM3","homologene+ensembl",2,"1","one_to_one"
"Pgm5","PGM5","homologene+ensembl",2,"1","one_to_one"
"Pgp","PGP","homologene+ensembl",2,"1","one_to_one"
"Pgpep1","PGPEP1","homologene+ensembl",2,"1","one_to_one"
"Pgpep1l","PGPEP1L","homologene+ensembl",2,"1","one_to_one"
"Pgr","PGR","homologene+ensembl",2,"1","one_to_one"
"Pgrmc1","PGRMC1","homologene+ensembl",2,"1","one_to_one"
"Pgrmc2","PGRMC2","homologene+ensembl",2,"1","one_to_one"
"Pgs1","PGS1","homologene+ensembl",2,"1","one_to_one"
"Phactr1","PHACTR1","homologene+ensembl",2,"1","one_to_one"
"Phactr2","PHACTR2","homologene+ensembl",2,"1","one_to_one"
"Phactr3","PHACTR3","homologene+ensembl",2,"1","one_to_one"
"Phactr4","PHACTR4","homologene+ensembl",2,"1","one_to_one"
"Phax","PHAX","homologene+ensembl",2,"1","one_to_one"
"Phb","PHB","homologene+ensembl",2,"1","one_to_one"
"Phb2","PHB2","homologene+ensembl",2,"1","one_to_one"
"Phc1","PHC1","homologene+ensembl",2,"1","one_to_one"
"Phc2","PHC2","homologene+ensembl",2,"1","one_to_one"
"Phc3","PHC3","homologene+ensembl",2,"1","one_to_one"
"Pheta1","PHETA1","homologene",1,"0.8","one_to_one"
"Pheta2","PHETA2","homologene",1,"0.8","one_to_one"
"Phex","PHEX","homologene+ensembl",2,"1","one_to_one"
"Phf1","PHF1","homologene+ensembl",2,"1","one_to_one"
"Phf10","PHF10","homologene+ensembl",2,"1","one_to_one"
"Phf11a","PHF11","homologene+ensembl",2,"1","one_to_one"
"Phf11b","PHF11","homologene+ensembl",2,"1","one_to_one"
"Phf11c","PHF11","homologene+ensembl",2,"1","one_to_one"
"Phf11d","PHF11","homologene+ensembl",2,"1","one_to_one"
"Phf12","PHF12","homologene+ensembl",2,"1","one_to_one"
"Phf13","PHF13","homologene+ensembl",2,"1","one_to_one"
"Phf14","PHF14","homologene+ensembl",2,"1","one_to_one"
"Phf19","PHF19","homologene+ensembl",2,"1","one_to_one"
"Phf2","PHF2","homologene+ensembl",2,"1","one_to_one"
"Phf20","PHF20","homologene+ensembl",2,"1","one_to_one"
"Phf20l1","PHF20L1","homologene+ensembl",2,"1","one_to_one"
"Phf21a","PHF21A","homologene+ensembl",2,"1","one_to_one"
"Phf21b","PHF21B","homologene+ensembl",2,"1","one_to_one"
"Phf23","PHF23","homologene+ensembl",2,"1","one_to_one"
"Phf24","PHF24","homologene+ensembl",2,"1","one_to_one"
"Phf3","PHF3","homologene+ensembl",2,"1","one_to_one"
"Phf5a","PHF5A","homologene+ensembl",2,"1","one_to_one"
"Phf6","PHF6","homologene+ensembl",2,"1","one_to_one"
"Phf7","PHF7","homologene+ensembl",2,"1","one_to_one"
"Phf8","PHF8","homologene+ensembl",2,"1","one_to_one"
"Phgdh","PHGDH","homologene+ensembl",2,"1","one_to_one"
"Phip","PHIP","homologene+ensembl",2,"1","one_to_one"
"Phka1","PHKA1","homologene+ensembl",2,"1","one_to_one"
"Phka2","PHKA2","homologene+ensembl",2,"1","one_to_one"
"Phkb","PHKB","homologene+ensembl",2,"1","one_to_one"
"Phkg1","PHKG1","homologene+ensembl",2,"1","one_to_one"
"Phkg2","PHKG2","homologene+ensembl",2,"1","one_to_one"
"Phlda1","PHLDA1","homologene+ensembl",2,"1","one_to_one"
"Phlda2","PHLDA2","homologene+ensembl",2,"1","one_to_one"
"Phlda3","PHLDA3","homologene+ensembl",2,"1","one_to_one"
"Phldb1","PHLDB1","homologene+ensembl",2,"1","one_to_one"
"Phldb2","PHLDB2","homologene+ensembl",2,"1","one_to_one"
"Phldb3","PHLDB3","homologene+ensembl",2,"1","one_to_one"
"Phlpp1","PHLPP1","homologene+ensembl",2,"1","one_to_one"
"Phlpp2","PHLPP2","homologene+ensembl",2,"1","one_to_one"
"Phospho1","PHOSPHO1","homologene+ensembl",2,"1","one_to_one"
"Phospho2","PHOSPHO2","homologene+ensembl",2,"1","one_to_one"
"Phox2a","PHOX2A","homologene+ensembl",2,"1","one_to_one"
"Phox2b","PHOX2B","homologene+ensembl",2,"1","one_to_one"
"Phpt1","PHPT1","homologene+ensembl",2,"1","one_to_one"
"Phrf1","PHRF1","homologene+ensembl",2,"1","one_to_one"
"Phtf1","PHTF1","homologene+ensembl",2,"1","one_to_one"
"Phtf2","PHTF2","homologene+ensembl",2,"1","one_to_one"
"Phyh","PHYH","homologene+ensembl",2,"1","one_to_one"
"Phyhd1","PHYHD1","homologene+ensembl",2,"1","one_to_one"
"Phyhip","PHYHIP","homologene+ensembl",2,"1","one_to_one"
"Phyhipl","PHYHIPL","homologene+ensembl",2,"1","one_to_one"
"Phykpl","PHYKPL","homologene+ensembl",2,"1","one_to_one"
"Pi15","PI15","homologene+ensembl",2,"1","one_to_one"
"Pi16","PI16","homologene+ensembl",2,"1","one_to_one"
"Pi4k2a","PI4K2A","homologene+ensembl",2,"1","one_to_one"
"Pi4k2b","PI4K2B","homologene+ensembl",2,"1","one_to_one"
"Pi4ka","PI4KA","homologene+ensembl",2,"1","one_to_one"
"Pi4kb","PI4KB","homologene+ensembl",2,"1","one_to_one"
"Pianp","PIANP","homologene+ensembl",2,"1","one_to_one"
"Pias1","PIAS1","homologene+ensembl",2,"1","one_to_one"
"Pias2","PIAS2","homologene+ensembl",2,"1","one_to_one"
"Pias3","PIAS3","homologene+ensembl",2,"1","one_to_one"
"Pias4","PIAS4","homologene+ensembl",2,"1","one_to_one"
"Pibf1","PIBF1","homologene+ensembl",2,"1","one_to_one"
"Picalm","PICALM","homologene+ensembl",2,"1","one_to_one"
"Pick1","PICK1","homologene+ensembl",2,"1","one_to_one"
"Pid1","PID1","homologene+ensembl",2,"1","one_to_one"
"Pidd1","PIDD1","homologene+ensembl",2,"1","one_to_one"
"Piezo1","PIEZO1","homologene+ensembl",2,"1","one_to_one"
"Piezo2","PIEZO2","homologene+ensembl",2,"1","one_to_one"
"Pif1","PIF1","homologene+ensembl",2,"1","one_to_one"
"Pifo","PIFO","homologene+ensembl",2,"1","one_to_one"
"Piga","PIGA","homologene+ensembl",2,"1","one_to_one"
"Pigb","PIGB","homologene+ensembl",2,"1","one_to_one"
"Pigc","PIGC","homologene+ensembl",2,"1","one_to_one"
"Pigf","PIGF","homologene+ensembl",2,"1","one_to_one"
"Pigg","PIGG","homologene+ensembl",2,"1","one_to_one"
"Pigh","PIGH","homologene+ensembl",2,"1","one_to_one"
"Pigk","PIGK","homologene+ensembl",2,"1","one_to_one"
"Pigl","PIGL","homologene+ensembl",2,"1","one_to_one"
"Pigm","PIGM","homologene+ensembl",2,"1","one_to_one"
"Pign","PIGN","homologene+ensembl",2,"1","one_to_one"
"Pigo","PIGO","homologene+ensembl",2,"1","one_to_one"
"Pigp","PIGP","homologene+ensembl",2,"1","one_to_one"
"Pigq","PIGQ","homologene+ensembl",2,"1","one_to_one"
"Pigr","PIGR","homologene+ensembl",2,"1","one_to_one"
"Pigs","PIGS","homologene+ensembl",2,"1","one_to_one"
"Pigt","PIGT","homologene+ensembl",2,"1","one_to_one"
"Pigu","PIGU","homologene+ensembl",2,"1","one_to_one"
"Pigv","PIGV","homologene+ensembl",2,"1","one_to_one"
"Pigw","PIGW","homologene+ensembl",2,"1","one_to_one"
"Pigx","PIGX","homologene+ensembl",2,"1","one_to_one"
"Pigyl","PIGY","homologene+ensembl",2,"1","one_to_one"
"Pigz","PIGZ","homologene+ensembl",2,"1","one_to_one"
"Pih1d1","PIH1D1","homologene+ensembl",2,"1","one_to_one"
