Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Ndufs8	29.875	239	0	0	0	0	0	0	0	0
Musk	29.875	239	0	0	0	0	0	0	0	0
Cebpzos	29.875	239	0	0	0	0	0	0	0	0
Atp6v0a1	29.875	239	0	0	0	0	0	0	0	0
Atp11a	29.875	239	0	0	0	0	0	0	0	0
Zadh2	29.75	238	0	0	0	0	0	0	0	0
Tshz1	29.75	238	0	0	0	0	0	0	0	0
Triqk	29.75	238	0	0	0	0	0	0	0	0
Tmem229b	29.75	238	0	0	0	0	0	0	0	0
Tma7	29.75	238	0	0	0	0	0	0	0	0
Tgfa	29.75	238	0	0	0	0	0	0	0	0
Sec23ip	29.75	238	0	0	0	0	0	0	0	0
Pi4k2b	29.75	238	0	0	0	0	0	0	0	0
Mcmbp	29.75	238	0	0	0	0	0	0	0	0
Lrba	29.75	238	0	0	0	0	0	0	0	0
Frrs1	29.75	238	0	0	0	0	0	0	0	0
Fgf5	29.75	0	0	0	63	110	65	0	0	0
Espn	29.75	238	0	0	0	0	0	0	0	0
Ell2	29.75	238	0	0	0	0	0	0	0	0
Ccdc51	29.75	238	0	0	0	0	0	0	0	0
B4galt1	29.75	238	0	0	0	0	0	0	0	0
Ahdc1	29.75	238	0	0	0	0	0	0	0	0
Zfp964	29.625	237	0	0	0	0	0	0	0	0
Zfp91	29.625	237	0	0	0	0	0	0	0	0
Usp9x	29.625	144	93	0	0	0	0	0	0	0
Tspan17	29.625	237	0	0	0	0	0	0	0	0
Styx	29.625	237	0	0	0	0	0	0	0	0
Sod1	29.625	237	0	0	0	0	0	0	0	0
Rpl13	29.625	237	0	0	0	0	0	0	0	0
Ppp4r3a	29.625	237	0	0	0	0	0	0	0	0
Picalm	29.625	237	0	0	0	0	0	0	0	0
Pgap6	29.625	237	0	0	0	0	0	0	0	0
Nudt1	29.625	237	0	0	0	0	0	0	0	0
Nr4a3	29.625	237	0	0	0	0	0	0	0	0
Ngly1	29.625	237	0	0	0	0	0	0	0	0
Lpxn	29.625	237	0	0	0	0	0	0	0	0
Lonp1	29.625	237	0	0	0	0	0	0	0	0
Icmt	29.625	237	0	0	0	0	0	0	0	0
Eif4b	29.625	237	0	0	0	0	0	0	0	0
Ddhd1	29.625	237	0	0	0	0	0	0	0	0
Cstf1	29.625	237	0	0	0	0	0	0	0	0
Ccdc17	29.625	237	0	0	0	0	0	0	0	0
Catsperd	29.625	237	0	0	0	0	0	0	0	0
Capn1	29.625	237	0	0	0	0	0	0	0	0
Aurka	29.625	237	0	0	0	0	0	0	0	0
Asph	29.625	237	0	0	0	0	0	0	0	0
Vav2	29.5	236	0	0	0	0	0	0	0	0
Tmx4	29.5	236	0	0	0	0	0	0	0	0
Tcea2	29.5	236	0	0	0	0	0	0	0	0
Srpk1	29.5	236	0	0	0	0	0	0	0	0
Slc66a1	29.5	236	0	0	0	0	0	0	0	0
Rbx1	29.5	236	0	0	0	0	0	0	0	0
Prdx1	29.5	236	0	0	0	0	0	0	0	0
Ppp1r35	29.5	236	0	0	0	0	0	0	0	0
Plekha2	29.5	236	0	0	0	0	0	0	0	0
Npdc1	29.5	236	0	0	0	0	0	0	0	0
Msto1	29.5	236	0	0	0	0	0	0	0	0
Klf15	29.5	236	0	0	0	0	0	0	0	0
Hnrnpab	29.5	236	0	0	0	0	0	0	0	0
H3f3a	29.5	236	0	0	0	0	0	0	0	0
Gmeb1	29.5	236	0	0	0	0	0	0	0	0
Ggt7	29.5	236	0	0	0	0	0	0	0	0
Fam3c	29.5	236	0	0	0	0	0	0	0	0
Dusp10	29.5	236	0	0	0	0	0	0	0	0
Dnmbp	29.5	236	0	0	0	0	0	0	0	0
Chmp1b	29.5	236	0	0	0	0	0	0	0	0
Camsap2	29.5	236	0	0	0	0	0	0	0	0
Ap3s2	29.5	124	112	0	0	0	0	0	0	0
Akr7a5	29.5	236	0	0	0	0	0	0	0	0
Adnp2	29.5	236	0	0	0	0	0	0	0	0
Acss2	29.5	236	0	0	0	0	0	0	0	0
1700056E22Rik	29.5	236	0	0	0	0	0	0	0	0
Vinac1	29.375	235	0	0	0	0	0	0	0	0
Vamp1	29.375	235	0	0	0	0	0	0	0	0
Ttl	29.375	235	0	0	0	0	0	0	0	0
Slc25a25	29.375	235	0	0	0	0	0	0	0	0
Serac1	29.375	235	0	0	0	0	0	0	0	0
Ppid	29.375	235	0	0	0	0	0	0	0	0
Pik3ip1	29.375	235	0	0	0	0	0	0	0	0
Pgam1	29.375	235	0	0	0	0	0	0	0	0
Nprl2	29.375	235	0	0	0	0	0	0	0	0
Nat8f4	29.375	235	0	0	0	0	0	0	0	0
Naif1	29.375	235	0	0	0	0	0	0	0	0
Marveld2	29.375	235	0	0	0	0	0	0	0	0
Lrrc8c	29.375	235	0	0	0	0	0	0	0	0
Kctd13	29.375	235	0	0	0	0	0	0	0	0
H3c11	29.375	235	0	0	0	0	0	0	0	0
H2bc22	29.375	235	0	0	0	0	0	0	0	0
H2ac22	29.375	235	0	0	0	0	0	0	0	0
Gtf2h5	29.375	235	0	0	0	0	0	0	0	0
Fgfbp3	29.375	235	0	0	0	0	0	0	0	0
Ebi3	29.375	235	0	0	0	0	0	0	0	0
Dtnbp1	29.375	235	0	0	0	0	0	0	0	0
Cyb561d2	29.375	235	0	0	0	0	0	0	0	0
Crebl2	29.375	235	0	0	0	0	0	0	0	0
Cnksr1	29.375	235	0	0	0	0	0	0	0	0
Carmil3	29.375	235	0	0	0	0	0	0	0	0
Uba1	29.25	234	0	0	0	0	0	0	0	0
Tmem204	29.25	0	234	0	0	0	0	0	0	0
Tarbp2	29.25	234	0	0	0	0	0	0	0	0
Spns1	29.25	114	120	0	0	0	0	0	0	0
Snrk	29.25	234	0	0	0	0	0	0	0	0
Plpp2	29.25	234	0	0	0	0	0	0	0	0
Pcif1	29.25	234	0	0	0	0	0	0	0	0
Nmnat3	29.25	234	0	0	0	0	0	0	0	0
Nipa2	29.25	234	0	0	0	0	0	0	0	0
Nfe2	29.25	234	0	0	0	0	0	0	0	0
Ndufb4	29.25	234	0	0	0	0	0	0	0	0
Ncoa7	29.25	234	0	0	0	0	0	0	0	0
Naa10	29.25	234	0	0	0	0	0	0	0	0
Mylip	29.25	234	0	0	0	0	0	0	0	0
Map3k12	29.25	234	0	0	0	0	0	0	0	0
Ipo7	29.25	234	0	0	0	0	0	0	0	0
Inip	29.25	234	0	0	0	0	0	0	0	0
Dynll1	29.25	234	0	0	0	0	0	0	0	0
Cxxc5	29.25	234	0	0	0	0	0	0	0	0
Cdca7	29.25	234	0	0	0	0	0	0	0	0
Cdc14a	29.25	234	0	0	0	0	0	0	0	0
Casc3	29.25	234	0	0	0	0	0	0	0	0
Bbc3	29.25	125	109	0	0	0	0	0	0	0
BC052040	29.25	234	0	0	0	0	0	0	0	0
Abracl	29.25	234	0	0	0	0	0	0	0	0
Abr	29.25	234	0	0	0	0	0	0	0	0
Vapb	29.125	233	0	0	0	0	0	0	0	0
Pptc7	29.125	233	0	0	0	0	0	0	0	0
Ppp2r5b	29.125	233	0	0	0	0	0	0	0	0
Pja1	29.125	233	0	0	0	0	0	0	0	0
Nrf1	29.125	233	0	0	0	0	0	0	0	0
Mkln1	29.125	233	0	0	0	0	0	0	0	0
Magi1	29.125	233	0	0	0	0	0	0	0	0
Kif22	29.125	233	0	0	0	0	0	0	0	0
Hprt	29.125	233	0	0	0	0	0	0	0	0
Heatr5a	29.125	233	0	0	0	0	0	0	0	0
Gins2	29.125	233	0	0	0	0	0	0	0	0
Ggh	29.125	233	0	0	0	0	0	0	0	0
Ddhd2	29.125	233	0	0	0	0	0	0	0	0
Cst6	29.125	0	233	0	0	0	0	0	0	0
Cse1l	29.125	233	0	0	0	0	0	0	0	0
Cpt1a	29.125	233	0	0	0	0	0	0	0	0
Chic2	29.125	233	0	0	0	0	0	0	0	0
Cep85	29.125	233	0	0	0	0	0	0	0	0
Tnfaip3	29.0	232	0	0	0	0	0	0	0	0
Smurf1	29.0	232	0	0	0	0	0	0	0	0
Smim3	29.0	232	0	0	0	0	0	0	0	0
Sesn2	29.0	232	0	0	0	0	0	0	0	0
Rundc1	29.0	232	0	0	0	0	0	0	0	0
Rpl7	29.0	232	0	0	0	0	0	0	0	0
Rdh10	29.0	232	0	0	0	0	0	0	0	0
Rcan1	29.0	232	0	0	0	0	0	0	0	0
Ptges3l	29.0	232	0	0	0	0	0	0	0	0
Nnt	29.0	232	0	0	0	0	0	0	0	0
Kptn	29.0	232	0	0	0	0	0	0	0	0
Hemk1	29.0	232	0	0	0	0	0	0	0	0
Fam89a	29.0	232	0	0	0	0	0	0	0	0
Cog1	29.0	232	0	0	0	0	0	0	0	0
Bmp8a	29.0	232	0	0	0	0	0	0	0	0
6430571L13Rik	29.0	232	0	0	0	0	0	0	0	0
Zdhhc21	28.875	231	0	0	0	0	0	0	0	0
Tmem131l	28.875	231	0	0	0	0	0	0	0	0
Tfap4	28.875	231	0	0	0	0	0	0	0	0
Stat6	28.875	231	0	0	0	0	0	0	0	0
Slc31a1	28.875	231	0	0	0	0	0	0	0	0
Slc30a1	28.875	231	0	0	0	0	0	0	0	0
Rassf7	28.875	231	0	0	0	0	0	0	0	0
Prr5	28.875	231	0	0	0	0	0	0	0	0
Pdcd5	28.875	231	0	0	0	0	0	0	0	0
Pcbp4	28.875	231	0	0	0	0	0	0	0	0
Nrbf2	28.875	231	0	0	0	0	0	0	0	0
Myo6	28.875	231	0	0	0	0	0	0	0	0
Mfhas1	28.875	231	0	0	0	0	0	0	0	0
Lmntd2	28.875	231	0	0	0	0	0	0	0	0
Kat6a	28.875	231	0	0	0	0	0	0	0	0
Fkbp15	28.875	231	0	0	0	0	0	0	0	0
Fbxw4	28.875	231	0	0	0	0	0	0	0	0
Fancd2os	28.875	231	0	0	0	0	0	0	0	0
Dock7	28.875	231	0	0	0	0	0	0	0	0
Dexi	28.875	231	0	0	0	0	0	0	0	0
Cnp	28.875	231	0	0	0	0	0	0	0	0
Cnot4	28.875	231	0	0	0	0	0	0	0	0
Clec16a	28.875	231	0	0	0	0	0	0	0	0
Chmp2b	28.875	231	0	0	0	0	0	0	0	0
Brk1	28.875	231	0	0	0	0	0	0	0	0
Abhd14b	28.875	231	0	0	0	0	0	0	0	0
Usp12	28.75	230	0	0	0	0	0	0	0	0
Tsc1	28.75	230	0	0	0	0	0	0	0	0
Tra2a	28.75	230	0	0	0	0	0	0	0	0
Simc1	28.75	230	0	0	0	0	0	0	0	0
Rmi1	28.75	230	0	0	0	0	0	0	0	0
Phlpp2	28.75	230	0	0	0	0	0	0	0	0
Pak4	28.75	230	0	0	0	0	0	0	0	0
Nqo2	28.75	230	0	0	0	0	0	0	0	0
Mageb3	28.75	230	0	0	0	0	0	0	0	0
Lrrc56	28.75	230	0	0	0	0	0	0	0	0
Hras	28.75	230	0	0	0	0	0	0	0	0
Hnrnpk	28.75	230	0	0	0	0	0	0	0	0
Ebag9	28.75	230	0	0	0	0	0	0	0	0
Ctdspl2	28.75	230	0	0	0	0	0	0	0	0
Commd8	28.75	230	0	0	0	0	0	0	0	0
Zfp748	28.625	154	75	0	0	0	0	0	0	0
Zcchc8	28.625	229	0	0	0	0	0	0	0	0
Uqcrfs1	28.625	229	0	0	0	0	0	0	0	0
Triobp	28.625	229	0	0	0	0	0	0	0	0
Tbca	28.625	229	0	0	0	0	0	0	0	0
Snx30	28.625	229	0	0	0	0	0	0	0	0
Slc12a4	28.625	229	0	0	0	0	0	0	0	0
Scrn3	28.625	229	0	0	0	0	0	0	0	0
Rufy2	28.625	229	0	0	0	0	0	0	0	0
Rce1	28.625	229	0	0	0	0	0	0	0	0
Ptprg	28.625	229	0	0	0	0	0	0	0	0
Pip4p2	28.625	229	0	0	0	0	0	0	0	0
Os9	28.625	229	0	0	0	0	0	0	0	0
Nr2f2	28.625	229	0	0	0	0	0	0	0	0
Nanos1	28.625	229	0	0	0	0	0	0	0	0
Lsm8	28.625	229	0	0	0	0	0	0	0	0
Lmna	28.625	229	0	0	0	0	0	0	0	0
Hectd1	28.625	229	0	0	0	0	0	0	0	0
Fbxo8	28.625	229	0	0	0	0	0	0	0	0
Faim	28.625	229	0	0	0	0	0	0	0	0
Ecsit	28.625	229	0	0	0	0	0	0	0	0
Dhx37	28.625	229	0	0	0	0	0	0	0	0
Cir1	28.625	229	0	0	0	0	0	0	0	0
Cep44	28.625	229	0	0	0	0	0	0	0	0
Bcl9	28.625	229	0	0	0	0	0	0	0	0
Arl13b	28.625	229	0	0	0	0	0	0	0	0
Anln	28.625	229	0	0	0	0	0	0	0	0
9530077C05Rik	28.625	229	0	0	0	0	0	0	0	0
Zbtb32	28.5	228	0	0	0	0	0	0	0	0
Trdmt1	28.5	228	0	0	0	0	0	0	0	0
Tdrd1	28.5	228	0	0	0	0	0	0	0	0
Spg20	28.5	228	0	0	0	0	0	0	0	0
Slc38a10	28.5	228	0	0	0	0	0	0	0	0
Selenot	28.5	228	0	0	0	0	0	0	0	0
Rpgr	28.5	228	0	0	0	0	0	0	0	0
Rif1	28.5	228	0	0	0	0	0	0	0	0
Nedd4	28.5	228	0	0	0	0	0	0	0	0
Med20	28.5	228	0	0	0	0	0	0	0	0
Lcor	28.5	228	0	0	0	0	0	0	0	0
Kmt2b	28.5	228	0	0	0	0	0	0	0	0
Itgb3bp	28.5	228	0	0	0	0	0	0	0	0
Inka2	28.5	228	0	0	0	0	0	0	0	0
Gm20517	28.5	228	0	0	0	0	0	0	0	0
Galc	28.5	228	0	0	0	0	0	0	0	0
Fa2h	28.5	228	0	0	0	0	0	0	0	0
Ergic1	28.5	228	0	0	0	0	0	0	0	0
Efcab7	28.5	228	0	0	0	0	0	0	0	0
Ddx11	28.5	228	0	0	0	0	0	0	0	0
Clcn3	28.5	228	0	0	0	0	0	0	0	0
Ccdc186	28.5	228	0	0	0	0	0	0	0	0
Bysl	28.5	228	0	0	0	0	0	0	0	0
Abca5	28.5	228	0	0	0	0	0	0	0	0
Zswim9	28.375	227	0	0	0	0	0	0	0	0
Tnrc6b	28.375	227	0	0	0	0	0	0	0	0
Tnfaip8	28.375	105	122	0	0	0	0	0	0	0
Tgfb1	28.375	227	0	0	0	0	0	0	0	0
Stt3a	28.375	227	0	0	0	0	0	0	0	0
Spata31d1a	28.375	227	0	0	0	0	0	0	0	0
Rcbtb2	28.375	227	0	0	0	0	0	0	0	0
Psmd7	28.375	227	0	0	0	0	0	0	0	0
Pja2	28.375	227	0	0	0	0	0	0	0	0
Papss1	28.375	227	0	0	0	0	0	0	0	0
Ogfod3	28.375	227	0	0	0	0	0	0	0	0
Nbea	28.375	227	0	0	0	0	0	0	0	0
Myo1b	28.375	227	0	0	0	0	0	0	0	0
Mrfap1	28.375	227	0	0	0	0	0	0	0	0
Misp3	28.375	227	0	0	0	0	0	0	0	0
Lig1	28.375	227	0	0	0	0	0	0	0	0
Ipo11	28.375	227	0	0	0	0	0	0	0	0
Hexdc	28.375	227	0	0	0	0	0	0	0	0
Fbxo25	28.375	227	0	0	0	0	0	0	0	0
Dclk1	28.375	0	227	0	0	0	0	0	0	0
Calm1	28.375	227	0	0	0	0	0	0	0	0
Tead1	28.25	226	0	0	0	0	0	0	0	0
Spef1	28.25	226	0	0	0	0	0	0	0	0
Slc25a26	28.25	226	0	0	0	0	0	0	0	0
Rps23	28.25	226	0	0	0	0	0	0	0	0
Pag1	28.25	226	0	0	0	0	0	0	0	0
Nop2	28.25	226	0	0	0	0	0	0	0	0
Mpp7	28.25	226	0	0	0	0	0	0	0	0
Lcmt1	28.25	226	0	0	0	0	0	0	0	0
Klhdc10	28.25	226	0	0	0	0	0	0	0	0
Hp1bp3	28.25	226	0	0	0	0	0	0	0	0
Gm13283	28.25	127	99	0	0	0	0	0	0	0
Gapdhs	28.25	226	0	0	0	0	0	0	0	0
Eml5	28.25	226	0	0	0	0	0	0	0	0
Crnkl1	28.25	226	0	0	0	0	0	0	0	0
Cfl1	28.25	226	0	0	0	0	0	0	0	0
Cfap61	28.25	226	0	0	0	0	0	0	0	0
Cenpb	28.25	226	0	0	0	0	0	0	0	0
Ccdc138	28.25	226	0	0	0	0	0	0	0	0
Cav2	28.25	226	0	0	0	0	0	0	0	0
Atp5g3	28.25	226	0	0	0	0	0	0	0	0
Armc8	28.25	226	0	0	0	0	0	0	0	0
Arl4c	28.25	226	0	0	0	0	0	0	0	0
Aldh18a1	28.25	226	0	0	0	0	0	0	0	0
Aga	28.25	226	0	0	0	0	0	0	0	0
Zbtb40	28.125	141	84	0	0	0	0	0	0	0
Vdr	28.125	225	0	0	0	0	0	0	0	0
Ttll5	28.125	225	0	0	0	0	0	0	0	0
Tnfaip1	28.125	225	0	0	0	0	0	0	0	0
Tmem183a	28.125	225	0	0	0	0	0	0	0	0
Srebf2	28.125	225	0	0	0	0	0	0	0	0
Sorl1	28.125	225	0	0	0	0	0	0	0	0
Pon2	28.125	225	0	0	0	0	0	0	0	0
Map9	28.125	225	0	0	0	0	0	0	0	0
Luc7l2	28.125	225	0	0	0	0	0	0	0	0
Il6st	28.125	225	0	0	0	0	0	0	0	0
Ift20	28.125	225	0	0	0	0	0	0	0	0
Hsbp1	28.125	225	0	0	0	0	0	0	0	0
H2bc14	28.125	225	0	0	0	0	0	0	0	0
Gnpat	28.125	225	0	0	0	0	0	0	0	0
Ggnbp2	28.125	225	0	0	0	0	0	0	0	0
Gclc	28.125	225	0	0	0	0	0	0	0	0
Fut4	28.125	225	0	0	0	0	0	0	0	0
Fam172a	28.125	225	0	0	0	0	0	0	0	0
Erg28	28.125	225	0	0	0	0	0	0	0	0
Dennd1a	28.125	225	0	0	0	0	0	0	0	0
Cd2bp2	28.125	225	0	0	0	0	0	0	0	0
Atxn3	28.125	225	0	0	0	0	0	0	0	0
2810004N23Rik	28.125	225	0	0	0	0	0	0	0	0
Zfp446	28.0	224	0	0	0	0	0	0	0	0
Zdhhc12	28.0	224	0	0	0	0	0	0	0	0
Ugp2	28.0	224	0	0	0	0	0	0	0	0
Sars	28.0	112	112	0	0	0	0	0	0	0
Rpl10a	28.0	224	0	0	0	0	0	0	0	0
Reps2	28.0	224	0	0	0	0	0	0	0	0
Rbms1	28.0	224	0	0	0	0	0	0	0	0
Rad54l2	28.0	224	0	0	0	0	0	0	0	0
Qk	28.0	224	0	0	0	0	0	0	0	0
Pcx	28.0	224	0	0	0	0	0	0	0	0
Nwd1	28.0	0	139	0	0	85	0	0	0	0
Noc4l	28.0	224	0	0	0	0	0	0	0	0
Ncoa5	28.0	224	0	0	0	0	0	0	0	0
Myadm	28.0	224	0	0	0	0	0	0	0	0
Lrif1	28.0	224	0	0	0	0	0	0	0	0
Kmt5c	28.0	224	0	0	0	0	0	0	0	0
Jrkl	28.0	224	0	0	0	0	0	0	0	0
Ddx51	28.0	224	0	0	0	0	0	0	0	0
Cebpg	28.0	224	0	0	0	0	0	0	0	0
Ccdc82	28.0	224	0	0	0	0	0	0	0	0
Atmin	28.0	224	0	0	0	0	0	0	0	0
Amdhd2	28.0	224	0	0	0	0	0	0	0	0
Wdsub1	27.875	223	0	0	0	0	0	0	0	0
Tnk1	27.875	223	0	0	0	0	0	0	0	0
Tmppe	27.875	223	0	0	0	0	0	0	0	0
Tdrd7	27.875	223	0	0	0	0	0	0	0	0
Sin3a	27.875	223	0	0	0	0	0	0	0	0
Sik2	27.875	223	0	0	0	0	0	0	0	0
Rev1	27.875	223	0	0	0	0	0	0	0	0
Ptdss2	27.875	223	0	0	0	0	0	0	0	0
Polr3e	27.875	223	0	0	0	0	0	0	0	0
Polr2e	27.875	223	0	0	0	0	0	0	0	0
Pde6d	27.875	134	89	0	0	0	0	0	0	0
Osgin2	27.875	223	0	0	0	0	0	0	0	0
Ndufa2	27.875	223	0	0	0	0	0	0	0	0
Map3k8	27.875	223	0	0	0	0	0	0	0	0
Ilf2	27.875	223	0	0	0	0	0	0	0	0
Ik	27.875	223	0	0	0	0	0	0	0	0
H4c17	27.875	223	0	0	0	0	0	0	0	0
Fam193a	27.875	223	0	0	0	0	0	0	0	0
Cops7b	27.875	134	89	0	0	0	0	0	0	0
Ascc2	27.875	223	0	0	0	0	0	0	0	0
Akap7	27.875	223	0	0	0	0	0	0	0	0
Abraxas2	27.875	139	84	0	0	0	0	0	0	0
Tmem231	27.75	222	0	0	0	0	0	0	0	0
Tmem115	27.75	222	0	0	0	0	0	0	0	0
Ssr1	27.75	222	0	0	0	0	0	0	0	0
Sned1	27.75	222	0	0	0	0	0	0	0	0
Smap1	27.75	222	0	0	0	0	0	0	0	0
Rgcc	27.75	222	0	0	0	0	0	0	0	0
Ppp1r37	27.75	222	0	0	0	0	0	0	0	0
Pctp	27.75	222	0	0	0	0	0	0	0	0
Nol11	27.75	222	0	0	0	0	0	0	0	0
Nfix	27.75	222	0	0	0	0	0	0	0	0
Ncapg2	27.75	222	0	0	0	0	0	0	0	0
Nadsyn1	27.75	222	0	0	0	0	0	0	0	0
Mtif3	27.75	222	0	0	0	0	0	0	0	0
Mon1a	27.75	222	0	0	0	0	0	0	0	0
Med12	27.75	222	0	0	0	0	0	0	0	0
Jpt2	27.75	222	0	0	0	0	0	0	0	0
Josd1	27.75	222	0	0	0	0	0	0	0	0
H4c8	27.75	222	0	0	0	0	0	0	0	0
H3c8	27.75	222	0	0	0	0	0	0	0	0
H2ac10	27.75	222	0	0	0	0	0	0	0	0
Gtpbp1	27.75	222	0	0	0	0	0	0	0	0
Gatb	27.75	222	0	0	0	0	0	0	0	0
Fzr1	27.75	222	0	0	0	0	0	0	0	0
Fis1	27.75	222	0	0	0	0	0	0	0	0
Fabp5	27.75	222	0	0	0	0	0	0	0	0
Esyt1	27.75	222	0	0	0	0	0	0	0	0
Crbn	27.75	222	0	0	0	0	0	0	0	0
Bambi	27.75	222	0	0	0	0	0	0	0	0
Actn1	27.75	222	0	0	0	0	0	0	0	0
Uhmk1	27.625	221	0	0	0	0	0	0	0	0
Ube2cbp	27.625	221	0	0	0	0	0	0	0	0
Sdk1	27.625	221	0	0	0	0	0	0	0	0
Rps27rt	27.625	221	0	0	0	0	0	0	0	0
Robo1	27.625	221	0	0	0	0	0	0	0	0
Ralgps1	27.625	221	0	0	0	0	0	0	0	0
Rab21	27.625	221	0	0	0	0	0	0	0	0
Rab13	27.625	221	0	0	0	0	0	0	0	0
Nfil3	27.625	221	0	0	0	0	0	0	0	0
Med11	27.625	221	0	0	0	0	0	0	0	0
Ggct	27.625	221	0	0	0	0	0	0	0	0
Eef1g	27.625	221	0	0	0	0	0	0	0	0
Dop1a	27.625	221	0	0	0	0	0	0	0	0
Commd4	27.625	119	102	0	0	0	0	0	0	0
Cdyl	27.625	221	0	0	0	0	0	0	0	0
Arhgap24	27.625	221	0	0	0	0	0	0	0	0
Anapc1	27.625	221	0	0	0	0	0	0	0	0
5730455P16Rik	27.625	221	0	0	0	0	0	0	0	0
Zfp105	27.5	220	0	0	0	0	0	0	0	0
Vezt	27.5	220	0	0	0	0	0	0	0	0
Ufc1	27.5	220	0	0	0	0	0	0	0	0
Tom1	27.5	220	0	0	0	0	0	0	0	0
Tmem101	27.5	220	0	0	0	0	0	0	0	0
Tm2d2	27.5	220	0	0	0	0	0	0	0	0
Tcf7l1	27.5	220	0	0	0	0	0	0	0	0
Rad51	27.5	220	0	0	0	0	0	0	0	0
Mfn2	27.5	220	0	0	0	0	0	0	0	0
Lin54	27.5	220	0	0	0	0	0	0	0	0
Laptm4b	27.5	220	0	0	0	0	0	0	0	0
Kif11	27.5	220	0	0	0	0	0	0	0	0
H6pd	27.5	220	0	0	0	0	0	0	0	0
Grk6	27.5	220	0	0	0	0	0	0	0	0
Glt6d1	27.5	220	0	0	0	0	0	0	0	0
Gins3	27.5	220	0	0	0	0	0	0	0	0
Fgfr3	27.5	220	0	0	0	0	0	0	0	0
Fgd6	27.5	220	0	0	0	0	0	0	0	0
Ezr	27.5	220	0	0	0	0	0	0	0	0
Epb41	27.5	220	0	0	0	0	0	0	0	0
Eif2d	27.5	220	0	0	0	0	0	0	0	0
Col12a1	27.5	220	0	0	0	0	0	0	0	0
Canx	27.5	220	0	0	0	0	0	0	0	0
Angptl6	27.5	220	0	0	0	0	0	0	0	0
Adam9	27.5	220	0	0	0	0	0	0	0	0
1810010H24Rik	27.5	220	0	0	0	0	0	0	0	0
Zfp955b	27.375	219	0	0	0	0	0	0	0	0
Zfp605	27.375	219	0	0	0	0	0	0	0	0
Ube2r2	27.375	219	0	0	0	0	0	0	0	0
Tial1	27.375	219	0	0	0	0	0	0	0	0
Slc25a27	27.375	219	0	0	0	0	0	0	0	0
Rplp0	27.375	219	0	0	0	0	0	0	0	0
Rnf11	27.375	219	0	0	0	0	0	0	0	0
Rcl1	27.375	219	0	0	0	0	0	0	0	0
Ppm1h	27.375	219	0	0	0	0	0	0	0	0
Pmpcb	27.375	219	0	0	0	0	0	0	0	0
Matr3	27.375	219	0	0	0	0	0	0	0	0
Limd2	27.375	219	0	0	0	0	0	0	0	0
Kif1c	27.375	219	0	0	0	0	0	0	0	0
Incenp	27.375	219	0	0	0	0	0	0	0	0
Inca1	27.375	219	0	0	0	0	0	0	0	0
Hectd4	27.375	219	0	0	0	0	0	0	0	0
Gtpbp6	27.375	219	0	0	0	0	0	0	0	0
Get4	27.375	219	0	0	0	0	0	0	0	0
Dync1li2	27.375	219	0	0	0	0	0	0	0	0
Cyp39a1	27.375	219	0	0	0	0	0	0	0	0
Cttnbp2nl	27.375	219	0	0	0	0	0	0	0	0
Chd7	27.375	219	0	0	0	0	0	0	0	0
Capn10	27.375	219	0	0	0	0	0	0	0	0
C2cd2	27.375	219	0	0	0	0	0	0	0	0
Alg14	27.375	219	0	0	0	0	0	0	0	0
9930021J03Rik	27.375	219	0	0	0	0	0	0	0	0
Zdhhc17	27.25	218	0	0	0	0	0	0	0	0
Vdac2	27.25	218	0	0	0	0	0	0	0	0
Tex261	27.25	218	0	0	0	0	0	0	0	0
Slf1	27.25	218	0	0	0	0	0	0	0	0
Rbm39	27.25	218	0	0	0	0	0	0	0	0
Ppm1d	27.25	218	0	0	0	0	0	0	0	0
Pgap4	27.25	218	0	0	0	0	0	0	0	0
Paqr3	27.25	218	0	0	0	0	0	0	0	0
Opn3	27.25	218	0	0	0	0	0	0	0	0
Nfrkb	27.25	218	0	0	0	0	0	0	0	0
Nckap5	27.25	218	0	0	0	0	0	0	0	0
Fh1	27.25	218	0	0	0	0	0	0	0	0
Fam133b	27.25	218	0	0	0	0	0	0	0	0
Dhx35	27.25	218	0	0	0	0	0	0	0	0
Ctsc	27.25	218	0	0	0	0	0	0	0	0
Cnep1r1	27.25	218	0	0	0	0	0	0	0	0
Cmpk1	27.25	218	0	0	0	0	0	0	0	0
Chml	27.25	218	0	0	0	0	0	0	0	0
Cebpd	27.25	218	0	0	0	0	0	0	0	0
Atxn10	27.25	218	0	0	0	0	0	0	0	0
Ado	27.25	218	0	0	0	0	0	0	0	0
2210408I21Rik	27.25	218	0	0	0	0	0	0	0	0
Zfp955a	27.125	217	0	0	0	0	0	0	0	0
Utp23	27.125	217	0	0	0	0	0	0	0	0
Samd14	27.125	217	0	0	0	0	0	0	0	0
Parpbp	27.125	217	0	0	0	0	0	0	0	0
Nup37	27.125	217	0	0	0	0	0	0	0	0
Lrrc1	27.125	217	0	0	0	0	0	0	0	0
Zfp36l2	27.0	216	0	0	0	0	0	0	0	0
Tmem42	27.0	216	0	0	0	0	0	0	0	0
Stim1	27.0	216	0	0	0	0	0	0	0	0
Snx13	27.0	216	0	0	0	0	0	0	0	0
