Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Cnot6	9.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0
Znrd1as	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Znrd1	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Spcs1	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Slbp	9.1	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0
Pptc7	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Mpl	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Krtap28-13	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Glt8d1	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Fam107a	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Dynlt1a	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
4921539E11Rik	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
Xylb	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Thrap3	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Spinkl	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	70	0
Prss42	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Parvb	9.05	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0
Mfng	9.05	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0
Itga2b	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Dhtkd1	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Dbh	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Csf2rb	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
Car6	9.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
C2	9.05	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp143	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Usp1	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0
Uox	9.0	98	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trabd	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Sowahb	9.0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scand1	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Per3	9.0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr2f6	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Ifnar1	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Grpel1	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0
Eva1c	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Dvl1	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Cnbd2	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Cic	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0
Ap1m2	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0
Urm1	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0
Uqcc1	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Smim41	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Rps20	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Rnf19b	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Rdh1	8.95	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polr3e	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Olfr56	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Mideas	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Mafk	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Gm11544	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Fryl	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Ech1	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Dynlrb1	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Dnajc12	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
A630001G21Rik	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
Gzmb	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	407
Zw10	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zpbp2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zglp1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp996	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp944	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp758	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp637	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp607a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zfp563	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zeb2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Zbtb33	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Yipf5	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Wdr81	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Wdcp	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Washc4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vps37a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn2r6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn2r116	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r58	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r224	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r223	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r209	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r207	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r197	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Vmn1r18	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ubqln3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Uaca	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Twist2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tsr2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Triml1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Trim58	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Trim5	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tmem59	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tmem52b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tmem196	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tmem185a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tldc2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tlcd3a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Timm23	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tgm3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tceanc2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tceal6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tas2r143	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tas2r124	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Supt4b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Stmn4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Sstr2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Spdye4c	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Smim26	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Smarce1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Slco6d1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Slc25a31	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Sh3tc1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Sertad2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Senp8	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Scn3a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Scgb2b20	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ryr3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rsph14	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rps12	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rpl37a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rnf220	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rerg	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rbm31y	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ralgapa2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rab3gap1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Rab36	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pvalb	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pttg1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ptprc	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Psmg4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ppp1r14b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ppib	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ppfia2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Plpp7	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Plcb3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pimreg	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pifo	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pgrmc1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pcdhb3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pcdhb2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pax8	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Parm1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Parg	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Pank2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
P2ry1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Osbp2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr808	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr688	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr683	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr550	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr322	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr314	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr220	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1469	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1330	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1215	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1043	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1042	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Olfr1000	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Nxpe3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Nkain2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ncoa6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Nckap5l	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ncf4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Nat8f6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Myo9a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mycbp	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mrps23	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mrgprb5	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mmp16	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Minar2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mia3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mia2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Mapkbp1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lyz2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lrrc70	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lrrc38	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lrat	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Letm1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ldhal6b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lcor	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lcmt1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lamb1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Lama2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Krtap3-1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Krtap26-1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Klrc2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Kctd6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Kcne4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Itln1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Isy1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Isl1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Il20ra	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ikzf3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ifi205	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Hprt	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Hoxc8	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Hoxc4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
H2-Ob	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gtsf2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Grxcr2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gpx5	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gpr89	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Got2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Golga3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm8220	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm35185	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm34593	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm34531	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm21379	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm11239	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gm10376	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gbgt1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Gapt	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Frmpd4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Frmd5	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fmo9	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fjx1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fhad1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fgf1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fcrls	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fbxo40	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fam174c	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Fads2b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
F7	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Elmod2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Ecm2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Dyrk4	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Duoxa1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Duox1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Dscam	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Dnajc5b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Dennd5b	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cypt15	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cyp7b1	8.9	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2g1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Csn1s2a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Coro7	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cnot7	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cltb	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Clca3a2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Chchd3	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Chac2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cfhr2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cebpg	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cdk5rap2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cdh10	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cd244a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cd109	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Brinp1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Bnc2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Bcl10	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
BC048562	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Arl13a	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Arhgap6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Amtn	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Aipl1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Aggf1	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Adgrg6	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Adam22	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Adam19	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Abl2	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Aadac	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cd80	8.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	463
Zfp593	8.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0
