symbol	gene_id	transcript_id	length
Camkk1	ENSMUSG00000020785	ENSMUST00000092937	3424
Cdkn2aipnl	ENSMUSG00000020392	ENSMUST00000102763	1832
Myo1d	ENSMUSG00000035441	ENSMUST00000041065	5354
Xbp1	ENSMUSG00000020484	ENSMUST00000239150	1116
Xbp1	ENSMUSG00000020484	ENSMUST00000149623	897
Xbp1	ENSMUSG00000020484	ENSMUST00000063084	2129
G6pc3	ENSMUSG00000034793	ENSMUST00000078975	1573
G6pc3	ENSMUSG00000034793	ENSMUST00000070334	1404
Nploc4	ENSMUSG00000039703	ENSMUST00000044271	4121
Col1a1	ENSMUSG00000001506	ENSMUST00000001547	5930
Gm11733	ENSMUSG00000069588	ENSMUST00000092394	2311
Irgm1	ENSMUSG00000046879	ENSMUST00000049519	2259
Irgm1	ENSMUSG00000046879	ENSMUST00000097271	2082
Lyrm9	ENSMUSG00000072640	ENSMUST00000147875	8035
Trpv1	ENSMUSG00000005952	ENSMUST00000102526	3361
Fads6	ENSMUSG00000044788	ENSMUST00000056153	4951
Tax1bp3	ENSMUSG00000040158	ENSMUST00000040687	1523
Naglu	ENSMUSG00000001751	ENSMUST00000001802	2560
Tanc2	ENSMUSG00000053580	ENSMUST00000100330	11855
Cd300lb	ENSMUSG00000063193	ENSMUST00000106581	2880
Cd300lb	ENSMUSG00000063193	ENSMUST00000239005	2880
Arhgap23	ENSMUSG00000049807	ENSMUST00000121799	5816
Mdh1	ENSMUSG00000020321	ENSMUST00000102874	2122
Mdh1	ENSMUSG00000020321	ENSMUST00000239073	1958
Ccng1	ENSMUSG00000020326	ENSMUST00000020576	3512
Olfr395	ENSMUSG00000062186	ENSMUST00000215690	4275
Olfr395	ENSMUSG00000062186	ENSMUST00000072991	939
Olfr1393	ENSMUSG00000059864	ENSMUST00000213323	3010
Olfr1393	ENSMUSG00000059864	ENSMUST00000078932	936
Sox30	ENSMUSG00000040489	ENSMUST00000049038	2997
Myh2	ENSMUSG00000033196	ENSMUST00000170159	6083
Myh2	ENSMUSG00000033196	ENSMUST00000018641	6018
Sco1	ENSMUSG00000069844	ENSMUST00000108690	2186
Sco1	ENSMUSG00000069844	ENSMUST00000092996	2412
Erbb2	ENSMUSG00000062312	ENSMUST00000058295	5012
Rai1	ENSMUSG00000062115	ENSMUST00000102688	6921
Rai1	ENSMUSG00000062115	ENSMUST00000171108	7125
Rai1	ENSMUSG00000062115	ENSMUST00000064190	7348
Olfr225	ENSMUSG00000044061	ENSMUST00000055276	1260
Olfr1386	ENSMUSG00000108167	ENSMUST00000204518	2553
Olfr1386	ENSMUSG00000108167	ENSMUST00000071905	1128
Olfr1386	ENSMUSG00000108167	ENSMUST00000213674	2457
Mllt6	ENSMUSG00000038437	ENSMUST00000044730	7274
Mllt6	ENSMUSG00000038437	ENSMUST00000107586	7206
Uts2r	ENSMUSG00000039321	ENSMUST00000039044	1703
Sgsh	ENSMUSG00000005043	ENSMUST00000005173	4357
Eno3	ENSMUSG00000060600	ENSMUST00000072841	1454
Eno3	ENSMUSG00000060600	ENSMUST00000108548	1564
Eno3	ENSMUSG00000060600	ENSMUST00000170716	1461
Slc16a11	ENSMUSG00000040938	ENSMUST00000094055	1788
Slc16a11	ENSMUSG00000040938	ENSMUST00000126388	1938
Slc16a11	ENSMUSG00000040938	ENSMUST00000171032	1754
Sstr2	ENSMUSG00000047904	ENSMUST00000146390	2143
Olfr412	ENSMUSG00000058275	ENSMUST00000216362	1786
Olfr412	ENSMUSG00000058275	ENSMUST00000077794	939
Sec14l1	ENSMUSG00000020823	ENSMUST00000103026	2589
Sec14l1	ENSMUSG00000020823	ENSMUST00000090433	4654
Sec14l1	ENSMUSG00000020823	ENSMUST00000021177	2866
Slc13a2	ENSMUSG00000001095	ENSMUST00000001122	2412
Shpk	ENSMUSG00000005951	ENSMUST00000006105	2808
Fstl4	ENSMUSG00000036264	ENSMUST00000036796	4380
Tmem100	ENSMUSG00000069763	ENSMUST00000092788	1767
Gm12185	ENSMUSG00000048852	ENSMUST00000094476	5264
Gm12185	ENSMUSG00000048852	ENSMUST00000059930	5252
Bahcc1	ENSMUSG00000039741	ENSMUST00000118987	10712
Bahcc1	ENSMUSG00000039741	ENSMUST00000044985	10726
Bahcc1	ENSMUSG00000039741	ENSMUST00000122148	10712
Mpdu1	ENSMUSG00000018761	ENSMUST00000018905	1321
Gm17268	ENSMUSG00000092157	ENSMUST00000171515	66
Smtnl2	ENSMUSG00000045667	ENSMUST00000108500	3572
Smtnl2	ENSMUSG00000045667	ENSMUST00000050226	2624
Peli1	ENSMUSG00000020134	ENSMUST00000093290	3514
Peli1	ENSMUSG00000020134	ENSMUST00000101477	3703
Zfp354b	ENSMUSG00000020335	ENSMUST00000109124	2455
Zfp354b	ENSMUSG00000020335	ENSMUST00000164280	1806
Tmem220	ENSMUSG00000050270	ENSMUST00000061786	1597
Rack1	ENSMUSG00000020372	ENSMUST00000020640	1447
Mpg	ENSMUSG00000020287	ENSMUST00000020528	1737
Pgam2	ENSMUSG00000020475	ENSMUST00000020768	840
Blmh	ENSMUSG00000020840	ENSMUST00000021197	2497
Flcn	ENSMUSG00000032633	ENSMUST00000091246	2768
Flcn	ENSMUSG00000032633	ENSMUST00000102697	3437
Map3k14	ENSMUSG00000020941	ENSMUST00000021324	4246
Gpr75	ENSMUSG00000043999	ENSMUST00000109430	2926
Hoxb2	ENSMUSG00000075588	ENSMUST00000100523	1628
Cdkl3	ENSMUSG00000020389	ENSMUST00000109079	2051
Cdkl3	ENSMUSG00000020389	ENSMUST00000120374	2770
Cdkl3	ENSMUSG00000020389	ENSMUST00000063321	2008
Cdkl3	ENSMUSG00000020389	ENSMUST00000063303	2765
Cdkl3	ENSMUSG00000020389	ENSMUST00000109078	2216
Cdkl3	ENSMUSG00000020389	ENSMUST00000109076	1610
Cdkl3	ENSMUSG00000020389	ENSMUST00000109077	2605
Cdkl3	ENSMUSG00000020389	ENSMUST00000121591	2387
Cdkl3	ENSMUSG00000020389	ENSMUST00000109081	2063
Cdkl3	ENSMUSG00000020389	ENSMUST00000109080	2749
Birc5	ENSMUSG00000017716	ENSMUST00000081387	947
1700001P01Rik	ENSMUSG00000018543	ENSMUST00000107576	624
Rhbdl3	ENSMUSG00000017692	ENSMUST00000017836	3736
Rhbdf1	ENSMUSG00000020282	ENSMUST00000020524	2946
Pyy	ENSMUSG00000017311	ENSMUST00000017455	555
Pyy	ENSMUSG00000017311	ENSMUST00000177304	551
Pyy	ENSMUSG00000017311	ENSMUST00000127381	529
Rpl27	ENSMUSG00000063316	ENSMUST00000077856	614
Rpl27	ENSMUSG00000063316	ENSMUST00000107249	732
Kcnj12	ENSMUSG00000042529	ENSMUST00000089184	2291
Kcnj12	ENSMUSG00000042529	ENSMUST00000108717	2463
Kcnj12	ENSMUSG00000042529	ENSMUST00000041944	2459
Mrpl38	ENSMUSG00000020775	ENSMUST00000106439	1411
Gm12184	ENSMUSG00000078154	ENSMUST00000104959	1310
Fam57a	ENSMUSG00000069808	ENSMUST00000094014	2130
Myo1c	ENSMUSG00000017774	ENSMUST00000102505	4652
Myo1c	ENSMUSG00000017774	ENSMUST00000102504	4659
Myo1c	ENSMUSG00000017774	ENSMUST00000108431	4718
Myo1c	ENSMUSG00000017774	ENSMUST00000069057	4547
Krtap29-1	ENSMUSG00000078254	ENSMUST00000105051	1029
Inpp5k	ENSMUSG00000006127	ENSMUST00000006286	2679
Mapt	ENSMUSG00000018411	ENSMUST00000106988	2202
Mapt	ENSMUSG00000018411	ENSMUST00000106993	1527
Mapt	ENSMUSG00000018411	ENSMUST00000106992	5253
Mapt	ENSMUSG00000018411	ENSMUST00000100347	1362
Mapt	ENSMUSG00000018411	ENSMUST00000106989	2250
Tgtp1	ENSMUSG00000078922	ENSMUST00000068063	2823
Ppp4r3b	ENSMUSG00000020463	ENSMUST00000020755	5125
Pigl	ENSMUSG00000014245	ENSMUST00000014389	2174
Usp22	ENSMUSG00000042506	ENSMUST00000041683	4434
Timm22	ENSMUSG00000020843	ENSMUST00000021203	2817
Kdm6b	ENSMUSG00000018476	ENSMUST00000094077	6654
Rtn4	ENSMUSG00000020458	ENSMUST00000060992	1773
Nsg2	ENSMUSG00000020297	ENSMUST00000020537	2239
Cfap36	ENSMUSG00000020462	ENSMUST00000020754	1664
Thg1l	ENSMUSG00000011254	ENSMUST00000011398	2250
Hoxb4	ENSMUSG00000038692	ENSMUST00000049241	2566
Fnip1	ENSMUSG00000035992	ENSMUST00000046835	6255
Cfap52	ENSMUSG00000020904	ENSMUST00000021287	2199
Tlcd1	ENSMUSG00000019437	ENSMUST00000127587	1412
Nbr1	ENSMUSG00000017119	ENSMUST00000103099	4789
Nbr1	ENSMUSG00000017119	ENSMUST00000107218	3353
Nbr1	ENSMUSG00000017119	ENSMUST00000107212	4168
Nbr1	ENSMUSG00000017119	ENSMUST00000103098	4654
Nbr1	ENSMUSG00000017119	ENSMUST00000107213	4339
Eif1	ENSMUSG00000035530	ENSMUST00000049385	1322
Copz2	ENSMUSG00000018672	ENSMUST00000018816	930
Thoc5	ENSMUSG00000034274	ENSMUST00000038237	2235
Olfr331	ENSMUSG00000058807	ENSMUST00000081743	975
Rgs9	ENSMUSG00000020599	ENSMUST00000106706	2313
Rgs9	ENSMUSG00000020599	ENSMUST00000020920	2434
Med13	ENSMUSG00000034297	ENSMUST00000043624	10546
Acadvl	ENSMUSG00000018574	ENSMUST00000018718	2020
Acadvl	ENSMUSG00000018574	ENSMUST00000102574	2168
Emc6	ENSMUSG00000047260	ENSMUST00000108480	563
Emc6	ENSMUSG00000047260	ENSMUST00000054952	1332
Spag7	ENSMUSG00000018287	ENSMUST00000018431	1159
Vps25	ENSMUSG00000078656	ENSMUST00000042477	1106
Rasd1	ENSMUSG00000049892	ENSMUST00000062405	1611
Ccr7	ENSMUSG00000037944	ENSMUST00000103134	1978
Nufip2	ENSMUSG00000037857	ENSMUST00000100802	5158
Ccdc69	ENSMUSG00000049588	ENSMUST00000108880	1020
Ccdc69	ENSMUSG00000049588	ENSMUST00000055040	1402
Nt5c3b	ENSMUSG00000017176	ENSMUST00000092688	1399
Ccdc117	ENSMUSG00000020482	ENSMUST00000020776	3372
Haspin	ENSMUSG00000050107	ENSMUST00000052140	2810
Tcn2	ENSMUSG00000020432	ENSMUST00000109992	1945
Tcn2	ENSMUSG00000020432	ENSMUST00000109993	2027
Tcn2	ENSMUSG00000020432	ENSMUST00000109989	1949
Tcn2	ENSMUSG00000020432	ENSMUST00000109988	1957
Tcn2	ENSMUSG00000020432	ENSMUST00000109990	1914
Tcn2	ENSMUSG00000020432	ENSMUST00000109991	1943
Tcn2	ENSMUSG00000020432	ENSMUST00000020710	1897
Zmynd15	ENSMUSG00000040829	ENSMUST00000108563	2649
Zmynd15	ENSMUSG00000040829	ENSMUST00000039093	2804
Zmynd15	ENSMUSG00000040829	ENSMUST00000092958	2100
Lgals9	ENSMUSG00000001123	ENSMUST00000108269	1586
Lgals9	ENSMUSG00000001123	ENSMUST00000108268	1520
Lgals9	ENSMUSG00000001123	ENSMUST00000073001	1074
Calcoco2	ENSMUSG00000006056	ENSMUST00000097162	968
Calcoco2	ENSMUSG00000006056	ENSMUST00000068686	1621
Abr	ENSMUSG00000017631	ENSMUST00000238684	6271
Gm12248	ENSMUSG00000086962	ENSMUST00000218429	1462
Gm12248	ENSMUSG00000086962	ENSMUST00000219877	1160
Usp43	ENSMUSG00000020905	ENSMUST00000021288	4462
2210407C18Rik	ENSMUSG00000037145	ENSMUST00000108821	998
2210407C18Rik	ENSMUSG00000037145	ENSMUST00000048801	876
Hnf1b	ENSMUSG00000020679	ENSMUST00000021016	2759
Wfdc17	ENSMUSG00000069792	ENSMUST00000092836	533
Tex19.1	ENSMUSG00000039329	ENSMUST00000039088	1745
Tbkbp1	ENSMUSG00000038517	ENSMUST00000107615	3333
Tbkbp1	ENSMUSG00000038517	ENSMUST00000118375	3288
Tbkbp1	ENSMUSG00000038517	ENSMUST00000066078	3338
Tbkbp1	ENSMUSG00000038517	ENSMUST00000107614	2391
Kif2b	ENSMUSG00000046755	ENSMUST00000061019	2244
Itk	ENSMUSG00000020395	ENSMUST00000020664	4272
Gps1	ENSMUSG00000025156	ENSMUST00000116305	1827
Gps1	ENSMUSG00000025156	ENSMUST00000208737	1843
Neurod2	ENSMUSG00000038255	ENSMUST00000041685	3142
Gfap	ENSMUSG00000020932	ENSMUST00000077902	2600
Gfap	ENSMUSG00000020932	ENSMUST00000067444	2648
Mmd	ENSMUSG00000003948	ENSMUST00000004050	2677
Ankfn1	ENSMUSG00000047773	ENSMUST00000128717	2391
Ankfn1	ENSMUSG00000047773	ENSMUST00000238273	4289
Il5	ENSMUSG00000036117	ENSMUST00000048605	1537
Purb	ENSMUSG00000094483	ENSMUST00000179343	8319
Tefm	ENSMUSG00000046909	ENSMUST00000050207	1309
Snx11	ENSMUSG00000020876	ENSMUST00000107661	2197
Snx11	ENSMUSG00000020876	ENSMUST00000021246	2551
Mettl2	ENSMUSG00000020691	ENSMUST00000021030	1867
Lyzl6	ENSMUSG00000020945	ENSMUST00000021328	900
Lyzl6	ENSMUSG00000020945	ENSMUST00000107014	802
Ctdnep1	ENSMUSG00000018559	ENSMUST00000108593	1627
Btnl10	ENSMUSG00000020490	ENSMUST00000069941	4400
Gm20708	ENSMUSG00000093485	ENSMUST00000132298	1780
Trim80	ENSMUSG00000070332	ENSMUST00000093914	1934
Krtap4-13	ENSMUSG00000048294	ENSMUST00000050106	815
Mrpl45	ENSMUSG00000018882	ENSMUST00000019026	2431
Znrf3	ENSMUSG00000041961	ENSMUST00000109867	6311
Foxn1	ENSMUSG00000002057	ENSMUST00000108294	3214
Olfr20	ENSMUSG00000062128	ENSMUST00000108465	1061
Olfr20	ENSMUSG00000062128	ENSMUST00000120137	2390
Tsr1	ENSMUSG00000038335	ENSMUST00000045807	3389
Aebp1	ENSMUSG00000020473	ENSMUST00000109829	2541
Aebp1	ENSMUSG00000020473	ENSMUST00000102923	3831
2300003K06Rik	ENSMUSG00000078257	ENSMUST00000105054	1265
Coil	ENSMUSG00000033983	ENSMUST00000107898	3120
Coil	ENSMUSG00000033983	ENSMUST00000036649	2607
4930505A04Rik	ENSMUSG00000040919	ENSMUST00000041763	904
Stac2	ENSMUSG00000017400	ENSMUST00000017544	3050
Gfpt2	ENSMUSG00000020363	ENSMUST00000020629	2947
Olfr23	ENSMUSG00000069816	ENSMUST00000092917	978
Olfr23	ENSMUSG00000069816	ENSMUST00000214210	2527
Olfr1391	ENSMUSG00000101874	ENSMUST00000215671	3235
Olfr1391	ENSMUSG00000101874	ENSMUST00000187509	938
Etaa1	ENSMUSG00000016984	ENSMUST00000076661	4185
Tmem199	ENSMUSG00000051232	ENSMUST00000052566	1347
Nmt1	ENSMUSG00000020936	ENSMUST00000021314	4861
Tac4	ENSMUSG00000020872	ENSMUST00000021242	1251
Atp10b	ENSMUSG00000055415	ENSMUST00000077659	6825
Atp10b	ENSMUSG00000055415	ENSMUST00000238415	6949
Mxra7	ENSMUSG00000020814	ENSMUST00000047715	757
Mxra7	ENSMUSG00000020814	ENSMUST00000021170	2063
Coasy	ENSMUSG00000001755	ENSMUST00000107308	2386
Coasy	ENSMUSG00000001755	ENSMUST00000001806	2138
Rnf213	ENSMUSG00000070327	ENSMUST00000093902	16716
Rnf213	ENSMUSG00000070327	ENSMUST00000131035	16716
Ccl3	ENSMUSG00000000982	ENSMUST00000001008	766
Cdr2l	ENSMUSG00000050910	ENSMUST00000053288	3700
Gm45716	ENSMUSG00000110344	ENSMUST00000124877	1256
Cyb5d2	ENSMUSG00000057778	ENSMUST00000079681	2393
Slc47a1	ENSMUSG00000010122	ENSMUST00000010267	2639
Rmnd5b	ENSMUSG00000001054	ENSMUST00000001081	1946
Gjc2	ENSMUSG00000043448	ENSMUST00000108793	2187
Gjc2	ENSMUSG00000043448	ENSMUST00000108790	2169
Slc22a5	ENSMUSG00000018900	ENSMUST00000019044	3062
Ddx5	ENSMUSG00000020719	ENSMUST00000021062	3559
Aanat	ENSMUSG00000020804	ENSMUST00000153476	1353
Dnah9	ENSMUSG00000056752	ENSMUST00000080665	13798
Olfr222	ENSMUSG00000059610	ENSMUST00000214351	2474
Olfr222	ENSMUSG00000059610	ENSMUST00000215339	2166
Olfr222	ENSMUSG00000059610	ENSMUST00000071943	1115
Hes7	ENSMUSG00000023781	ENSMUST00000024543	1809
Myo19	ENSMUSG00000020527	ENSMUST00000093969	4091
Nudcd3	ENSMUSG00000053838	ENSMUST00000066496	3927
Plscr3	ENSMUSG00000019461	ENSMUST00000108633	2785
Plscr3	ENSMUSG00000019461	ENSMUST00000019605	1927
Plscr3	ENSMUSG00000019461	ENSMUST00000108632	1835
Pitpnm3	ENSMUSG00000040543	ENSMUST00000075258	6555
Pitpnm3	ENSMUSG00000040543	ENSMUST00000108508	6450
Acox1	ENSMUSG00000020777	ENSMUST00000066587	3987
Acox1	ENSMUSG00000020777	ENSMUST00000072948	3743
Gm21988	ENSMUSG00000040904	ENSMUST00000176116	1688
Gm21988	ENSMUSG00000040904	ENSMUST00000176268	1621
Per1	ENSMUSG00000020893	ENSMUST00000021271	4671
Per1	ENSMUSG00000020893	ENSMUST00000166748	4636
Rptor	ENSMUSG00000025583	ENSMUST00000026671	6594
Olfr1387	ENSMUSG00000063386	ENSMUST00000073824	936
Olfr1387	ENSMUSG00000063386	ENSMUST00000214541	4840
Syngr2	ENSMUSG00000048277	ENSMUST00000026649	1520
Syngr2	ENSMUSG00000048277	ENSMUST00000177131	935
Tnfsf13	ENSMUSG00000089669	ENSMUST00000018896	1407
Tnfsf13	ENSMUSG00000089669	ENSMUST00000108648	1503
Klhl10	ENSMUSG00000001558	ENSMUST00000001599	2017
Stat5a	ENSMUSG00000004043	ENSMUST00000004145	3888
Stat5a	ENSMUSG00000004043	ENSMUST00000107356	3738
Gabra6	ENSMUSG00000020428	ENSMUST00000109286	1554
Gabra6	ENSMUSG00000020428	ENSMUST00000155218	2467
E030025P04Rik	ENSMUSG00000078605	ENSMUST00000106710	1078
Chac2	ENSMUSG00000020309	ENSMUST00000101394	1315
Rundc1	ENSMUSG00000035007	ENSMUST00000040561	3223
Smim23	ENSMUSG00000020270	ENSMUST00000020508	620
Unc13d	ENSMUSG00000057948	ENSMUST00000075036	3967
Unc13d	ENSMUSG00000057948	ENSMUST00000174822	3337
Unc13d	ENSMUSG00000057948	ENSMUST00000106451	3973
Unc13d	ENSMUSG00000057948	ENSMUST00000106450	4046
Nlgn2	ENSMUSG00000051790	ENSMUST00000056484	5003
Nlgn2	ENSMUSG00000051790	ENSMUST00000108634	5568
Gngt2	ENSMUSG00000038811	ENSMUST00000107708	629
Gngt2	ENSMUSG00000038811	ENSMUST00000107711	563
Gngt2	ENSMUSG00000038811	ENSMUST00000107709	587
Gngt2	ENSMUSG00000038811	ENSMUST00000100532	573
Gngt2	ENSMUSG00000038811	ENSMUST00000036088	1587
Gngt2	ENSMUSG00000038811	ENSMUST00000107712	498
Gngt2	ENSMUSG00000038811	ENSMUST00000107714	558
Hoxb6	ENSMUSG00000000690	ENSMUST00000000704	1321
Hoxb6	ENSMUSG00000000690	ENSMUST00000173432	1964
Pgs1	ENSMUSG00000017715	ENSMUST00000132676	2863
Nipal4	ENSMUSG00000020411	ENSMUST00000020679	3444
Lig3	ENSMUSG00000020697	ENSMUST00000092849	4560
Lig3	ENSMUSG00000020697	ENSMUST00000173727	3636
Lig3	ENSMUSG00000020697	ENSMUST00000173347	3631
Lig3	ENSMUSG00000020697	ENSMUST00000021039	5957
Lig3	ENSMUSG00000020697	ENSMUST00000173722	5797
Stard3	ENSMUSG00000018167	ENSMUST00000018311	2070
Tnfsf12	ENSMUSG00000097328	ENSMUST00000181810	1435
Sectm1b	ENSMUSG00000039364	ENSMUST00000081499	1222
Sectm1b	ENSMUSG00000039364	ENSMUST00000170381	1011
Sectm1b	ENSMUSG00000039364	ENSMUST00000168459	1075
Sectm1b	ENSMUSG00000039364	ENSMUST00000039309	2287
Abi3	ENSMUSG00000018381	ENSMUST00000059026	4006
Gm11554	ENSMUSG00000078259	ENSMUST00000105056	890
Krtap4-6	ENSMUSG00000075566	ENSMUST00000100476	918
Smcr8	ENSMUSG00000049323	ENSMUST00000102667	3544
Smcr8	ENSMUSG00000049323	ENSMUST00000056907	7391
Ranbp17	ENSMUSG00000040594	ENSMUST00000102815	5001
B4galnt2	ENSMUSG00000013418	ENSMUST00000038343	1722
Gpr179	ENSMUSG00000070337	ENSMUST00000093942	9219
Mrc2	ENSMUSG00000020695	ENSMUST00000100335	5795
Olfr376	ENSMUSG00000063881	ENSMUST00000120401	3342
Olfr376	ENSMUSG00000063881	ENSMUST00000170592	3211
Olfr376	ENSMUSG00000063881	ENSMUST00000078952	1210
Olfr392	ENSMUSG00000061984	ENSMUST00000118463	3643
Olfr392	ENSMUSG00000061984	ENSMUST00000144724	3904
Cd300lg	ENSMUSG00000017309	ENSMUST00000107164	2737
Cd300lg	ENSMUSG00000017309	ENSMUST00000107163	2605
Cd300lg	ENSMUSG00000017309	ENSMUST00000017453	2353
Wap	ENSMUSG00000000381	ENSMUST00000102910	551
Scpep1	ENSMUSG00000000278	ENSMUST00000000287	2097
Zfp287	ENSMUSG00000005267	ENSMUST00000185656	3370
Zfp287	ENSMUSG00000005267	ENSMUST00000005399	3220
Mrpl55	ENSMUSG00000036860	ENSMUST00000108787	718
Mrpl55	ENSMUSG00000036860	ENSMUST00000108784	729
Mrpl55	ENSMUSG00000036860	ENSMUST00000108786	757
Mrpl55	ENSMUSG00000036860	ENSMUST00000045697	940
Mrpl55	ENSMUSG00000036860	ENSMUST00000108785	792
Tmed4	ENSMUSG00000004394	ENSMUST00000004508	2003
Hsd17b1	ENSMUSG00000019301	ENSMUST00000019445	1339
Mrm1	ENSMUSG00000018405	ENSMUST00000018549	2477
4933427D14Rik	ENSMUSG00000020807	ENSMUST00000238653	4390
Lrrc45	ENSMUSG00000025145	ENSMUST00000026139	2492
Kpnb1	ENSMUSG00000001440	ENSMUST00000001479	5894
Med24	ENSMUSG00000017210	ENSMUST00000017354	3410
5730522E02Rik	ENSMUSG00000032985	ENSMUST00000109511	1162
Smarce1	ENSMUSG00000037935	ENSMUST00000103133	2919
Gas2l2	ENSMUSG00000020686	ENSMUST00000052521	2610
Ints2	ENSMUSG00000018068	ENSMUST00000108039	4369
Ints2	ENSMUSG00000018068	ENSMUST00000018212	5906
Sdf2	ENSMUSG00000002064	ENSMUST00000002133	1268
Zfp39	ENSMUSG00000037001	ENSMUST00000102703	3890
Hap1	ENSMUSG00000006930	ENSMUST00000103124	2120
Hap1	ENSMUSG00000006930	ENSMUST00000138603	3316
Sost	ENSMUSG00000001494	ENSMUST00000001534	2066
Nags	ENSMUSG00000048217	ENSMUST00000055409	2028
Dhx58	ENSMUSG00000017830	ENSMUST00000017974	2412
Pld2	ENSMUSG00000020828	ENSMUST00000018429	3659
Pld2	ENSMUSG00000020828	ENSMUST00000108557	3655
Usp32	ENSMUSG00000000804	ENSMUST00000108075	7053
Pfas	ENSMUSG00000020899	ENSMUST00000021282	6373
Ccdc137	ENSMUSG00000049957	ENSMUST00000058370	2778
Ltc4s	ENSMUSG00000020377	ENSMUST00000102772	649
Foxj1	ENSMUSG00000034227	ENSMUST00000036215	2623
Igtp	ENSMUSG00000078853	ENSMUST00000035266	2022
Vamp2	ENSMUSG00000020894	ENSMUST00000021273	2205
Ubtf	ENSMUSG00000020923	ENSMUST00000107123	2759
Ubtf	ENSMUSG00000020923	ENSMUST00000079589	3286
Ubtf	ENSMUSG00000020923	ENSMUST00000173870	2936
Ubtf	ENSMUSG00000020923	ENSMUST00000174302	4692
Slc2a4	ENSMUSG00000018566	ENSMUST00000018710	2524
Vmo1	ENSMUSG00000020830	ENSMUST00000021179	672
Rasl10b	ENSMUSG00000020684	ENSMUST00000164425	3481
Rasl10b	ENSMUSG00000020684	ENSMUST00000108140	3156
Rasl10b	ENSMUSG00000020684	ENSMUST00000021022	996
Gm27029	ENSMUSG00000097239	ENSMUST00000107259	1855
Gm27029	ENSMUSG00000097239	ENSMUST00000107257	1898
St6galnac1	ENSMUSG00000009588	ENSMUST00000009732	2392
Pnpo	ENSMUSG00000018659	ENSMUST00000018803	1994
Adra1b	ENSMUSG00000050541	ENSMUST00000067258	3331
Adra1b	ENSMUSG00000050541	ENSMUST00000167574	3047
Olfr1382	ENSMUSG00000063827	ENSMUST00000217564	4287
Olfr1382	ENSMUSG00000063827	ENSMUST00000074543	936
Olfr1382	ENSMUSG00000063827	ENSMUST00000213899	4285
Olfr1382	ENSMUSG00000063827	ENSMUST00000213707	4294
Olfr1382	ENSMUSG00000063827	ENSMUST00000213152	4236
Shmt1	ENSMUSG00000020534	ENSMUST00000018744	2858
Med9	ENSMUSG00000061650	ENSMUST00000081980	1920
Sp2	ENSMUSG00000018678	ENSMUST00000107624	3055
Sp2	ENSMUSG00000018678	ENSMUST00000107623	2907
Sp2	ENSMUSG00000018678	ENSMUST00000062652	2367
Gm20390	ENSMUSG00000091228	ENSMUST00000170303	991
Olfr381	ENSMUSG00000072708	ENSMUST00000214623	2656
Olfr381	ENSMUSG00000072708	ENSMUST00000119863	1065
Olfr381	ENSMUSG00000072708	ENSMUST00000215358	2658
Olfr381	ENSMUSG00000072708	ENSMUST00000078358	936
Vezf1	ENSMUSG00000018377	ENSMUST00000018521	4583
Coa3	ENSMUSG00000017188	ENSMUST00000017332	886
Rnasek	ENSMUSG00000093989	ENSMUST00000040428	611
Ush1g	ENSMUSG00000045288	ENSMUST00000103037	3306
Akap1	ENSMUSG00000018428	ENSMUST00000018572	3758
Akap1	ENSMUSG00000018428	ENSMUST00000107904	2673
Akap1	ENSMUSG00000018428	ENSMUST00000107903	3721
Mtif2	ENSMUSG00000020459	ENSMUST00000020749	2425
Mtif2	ENSMUSG00000020459	ENSMUST00000093239	2741
Oxld1	ENSMUSG00000039670	ENSMUST00000044007	813
Kcnj2	ENSMUSG00000041695	ENSMUST00000042970	5444
Llgl1	ENSMUSG00000020536	ENSMUST00000052346	4303
Llgl1	ENSMUSG00000020536	ENSMUST00000108719	4268
Sar1b	ENSMUSG00000020386	ENSMUST00000020653	1201
4930544D05Rik	ENSMUSG00000087279	ENSMUST00000144960	624
4930544D05Rik	ENSMUSG00000087279	ENSMUST00000180052	755
Tmem107	ENSMUSG00000020895	ENSMUST00000075980	779
Pnpt1	ENSMUSG00000020464	ENSMUST00000020756	2707
Myh13	ENSMUSG00000060180	ENSMUST00000108684	6062
Myh13	ENSMUSG00000060180	ENSMUST00000081911	5817
Myh13	ENSMUSG00000060180	ENSMUST00000180845	5991
Tekt1	ENSMUSG00000020799	ENSMUST00000108502	1403
Tekt1	ENSMUSG00000020799	ENSMUST00000021155	1447
Tekt1	ENSMUSG00000020799	ENSMUST00000108503	1397
Slfn14	ENSMUSG00000082101	ENSMUST00000163961	3706
Utp6	ENSMUSG00000035575	ENSMUST00000043152	3877
Utp6	ENSMUSG00000035575	ENSMUST00000108241	2308
Crhr1	ENSMUSG00000018634	ENSMUST00000093925	2460
Cavin1	ENSMUSG00000004044	ENSMUST00000060792	3491
Pemt	ENSMUSG00000000301	ENSMUST00000102692	1003
Pemt	ENSMUSG00000000301	ENSMUST00000000310	953
Pigw	ENSMUSG00000045140	ENSMUST00000108080	1728
Pigw	ENSMUSG00000045140	ENSMUST00000067058	2675
Ube2z	ENSMUSG00000014349	ENSMUST00000100528	3997
Cd300c2	ENSMUSG00000044811	ENSMUST00000092464	1187
Gal3st1	ENSMUSG00000049721	ENSMUST00000078757	1749
Gal3st1	ENSMUSG00000049721	ENSMUST00000109981	1600
