Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Sh2b3	35.875000	139	148	0	0	0	0	0	0	0
Rps24	35.875000	287	0	0	0	0	0	0	0	0
Polr3a	35.875000	287	0	0	0	0	0	0	0	0
Osbpl1a	35.875000	287	0	0	0	0	0	0	0	0
Mphosph8	35.875000	287	0	0	0	0	0	0	0	0
Mfsd6	35.875000	287	0	0	0	0	0	0	0	0
Mbd3	35.875000	287	0	0	0	0	0	0	0	0
Jmjd1c	35.875000	287	0	0	0	0	0	0	0	0
Ikbkb	35.875000	287	0	0	0	0	0	0	0	0
H4c18	35.875000	287	0	0	0	0	0	0	0	0
H4bc24	35.875000	287	0	0	0	0	0	0	0	0
H2bc23	35.875000	287	0	0	0	0	0	0	0	0
H2ac24	35.875000	287	0	0	0	0	0	0	0	0
H2ac23	35.875000	287	0	0	0	0	0	0	0	0
Gtpbp8	35.875000	287	0	0	0	0	0	0	0	0
Gpr146	35.875000	287	0	0	0	0	0	0	0	0
Gpd2	35.875000	287	0	0	0	0	0	0	0	0
Cmtm8	35.875000	287	0	0	0	0	0	0	0	0
Ciart	35.875000	287	0	0	0	0	0	0	0	0
Cars	35.875000	287	0	0	0	0	0	0	0	0
Asb7	35.875000	167	120	0	0	0	0	0	0	0
Apoc1	35.875000	287	0	0	0	0	0	0	0	0
Vps37a	35.750000	286	0	0	0	0	0	0	0	0
Trak2	35.750000	286	0	0	0	0	0	0	0	0
Tanc1	35.750000	286	0	0	0	0	0	0	0	0
Smad4	35.750000	286	0	0	0	0	0	0	0	0
Rcor3	35.750000	286	0	0	0	0	0	0	0	0
Ptpn21	35.750000	286	0	0	0	0	0	0	0	0
Prorsd1	35.750000	286	0	0	0	0	0	0	0	0
Patz1	35.750000	286	0	0	0	0	0	0	0	0
Nr2c2	35.750000	286	0	0	0	0	0	0	0	0
Msi2	35.750000	286	0	0	0	0	0	0	0	0
Lgals8	35.750000	194	92	0	0	0	0	0	0	0
Igfbp7	35.750000	286	0	0	0	0	0	0	0	0
Hsph1	35.750000	286	0	0	0	0	0	0	0	0
Gng12	35.750000	286	0	0	0	0	0	0	0	0
Galnt3	35.750000	286	0	0	0	0	0	0	0	0
Cuedc1	35.750000	155	131	0	0	0	0	0	0	0
Cnot7	35.750000	286	0	0	0	0	0	0	0	0
Becn1	35.750000	286	0	0	0	0	0	0	0	0
Wfdc13	35.625000	0	0	0	0	0	0	142	143	0
Sprtn	35.625000	285	0	0	0	0	0	0	0	0
Snrpa1	35.625000	285	0	0	0	0	0	0	0	0
Sirt2	35.625000	285	0	0	0	0	0	0	0	0
Rnf20	35.625000	285	0	0	0	0	0	0	0	0
Prkab2	35.625000	285	0	0	0	0	0	0	0	0
Polr2h	35.625000	285	0	0	0	0	0	0	0	0
Nfkbib	35.625000	285	0	0	0	0	0	0	0	0
Mok	35.625000	285	0	0	0	0	0	0	0	0
Lrrc57	35.625000	285	0	0	0	0	0	0	0	0
Hbs1l	35.625000	285	0	0	0	0	0	0	0	0
Haus2	35.625000	285	0	0	0	0	0	0	0	0
Exoc8	35.625000	285	0	0	0	0	0	0	0	0
Clcn2	35.625000	285	0	0	0	0	0	0	0	0
Atl2	35.625000	285	0	0	0	0	0	0	0	0
Armc1	35.625000	123	162	0	0	0	0	0	0	0
Zfp583	35.500000	284	0	0	0	0	0	0	0	0
Zfp317	35.500000	143	141	0	0	0	0	0	0	0
Zcchc2	35.500000	284	0	0	0	0	0	0	0	0
Trappc9	35.500000	284	0	0	0	0	0	0	0	0
Trappc6b	35.500000	284	0	0	0	0	0	0	0	0
Tm2d3	35.500000	284	0	0	0	0	0	0	0	0
Sgsm3	35.500000	284	0	0	0	0	0	0	0	0
Scnm1	35.500000	217	67	0	0	0	0	0	0	0
Sac3d1	35.500000	284	0	0	0	0	0	0	0	0
Rbis	35.500000	284	0	0	0	0	0	0	0	0
Plekhf1	35.500000	284	0	0	0	0	0	0	0	0
Nudt3	35.500000	284	0	0	0	0	0	0	0	0
Nmd3	35.500000	284	0	0	0	0	0	0	0	0
Mrps21	35.500000	222	62	0	0	0	0	0	0	0
Lysmd1	35.500000	217	67	0	0	0	0	0	0	0
Kansl1	35.500000	284	0	0	0	0	0	0	0	0
Irf2bpl	35.500000	155	129	0	0	0	0	0	0	0
Ikbip	35.500000	284	0	0	0	0	0	0	0	0
Hic1	35.500000	284	0	0	0	0	0	0	0	0
Hace1	35.500000	284	0	0	0	0	0	0	0	0
Cyld	35.500000	284	0	0	0	0	0	0	0	0
Cetn3	35.500000	284	0	0	0	0	0	0	0	0
Ccdc34	35.500000	284	0	0	0	0	0	0	0	0
C9orf72	35.500000	284	0	0	0	0	0	0	0	0
Apaf1	35.500000	284	0	0	0	0	0	0	0	0
Txndc9	35.375000	283	0	0	0	0	0	0	0	0
Stil	35.375000	283	0	0	0	0	0	0	0	0
Slc2a1	35.375000	283	0	0	0	0	0	0	0	0
Ptp4a1	35.375000	283	0	0	0	0	0	0	0	0
Fgfrl1	35.375000	176	107	0	0	0	0	0	0	0
Fancc	35.375000	283	0	0	0	0	0	0	0	0
Eva1a	35.375000	283	0	0	0	0	0	0	0	0
Eif5b	35.375000	283	0	0	0	0	0	0	0	0
Ddx41	35.375000	100	183	0	0	0	0	0	0	0
C1qbp	35.375000	283	0	0	0	0	0	0	0	0
Arl6ip1	35.375000	283	0	0	0	0	0	0	0	0
Zfp526	35.250000	282	0	0	0	0	0	0	0	0
Vmn1r2	35.250000	0	0	0	0	154	128	0	0	0
Ugdh	35.250000	282	0	0	0	0	0	0	0	0
Trak1	35.250000	282	0	0	0	0	0	0	0	0
Tmem254c	35.250000	282	0	0	0	0	0	0	0	0
Tmem254b	35.250000	282	0	0	0	0	0	0	0	0
Tmem254a	35.250000	282	0	0	0	0	0	0	0	0
Stxbp2	35.250000	282	0	0	0	0	0	0	0	0
Sos1	35.250000	282	0	0	0	0	0	0	0	0
Socs2	35.250000	282	0	0	0	0	0	0	0	0
Sdf2l1	35.250000	282	0	0	0	0	0	0	0	0
Plagl1	35.250000	282	0	0	0	0	0	0	0	0
Per1	35.250000	282	0	0	0	0	0	0	0	0
Mtss1	35.250000	282	0	0	0	0	0	0	0	0
Mllt10	35.250000	282	0	0	0	0	0	0	0	0
Med26	35.250000	282	0	0	0	0	0	0	0	0
Epb41l2	35.250000	282	0	0	0	0	0	0	0	0
Eaf2	35.250000	282	0	0	0	0	0	0	0	0
Dedd2	35.250000	282	0	0	0	0	0	0	0	0
Cndp2	35.250000	282	0	0	0	0	0	0	0	0
Ccnyl1	35.250000	282	0	0	0	0	0	0	0	0
Brpf1	35.250000	282	0	0	0	0	0	0	0	0
Ucp2	35.125000	281	0	0	0	0	0	0	0	0
Tnpo2	35.125000	281	0	0	0	0	0	0	0	0
Tmub1	35.125000	281	0	0	0	0	0	0	0	0
Spdye4b	35.125000	281	0	0	0	0	0	0	0	0
Rnf19a	35.125000	281	0	0	0	0	0	0	0	0
Rbak	35.125000	281	0	0	0	0	0	0	0	0
Pus1	35.125000	281	0	0	0	0	0	0	0	0
Psmg3	35.125000	153	128	0	0	0	0	0	0	0
Prkcz	35.125000	281	0	0	0	0	0	0	0	0
Pgm1	35.125000	281	0	0	0	0	0	0	0	0
Nkx2-2	35.125000	281	0	0	0	0	0	0	0	0
Mzt1	35.125000	281	0	0	0	0	0	0	0	0
Msh3	35.125000	281	0	0	0	0	0	0	0	0
Lrch4	35.125000	281	0	0	0	0	0	0	0	0
Ing1	35.125000	281	0	0	0	0	0	0	0	0
H2bc12	35.125000	281	0	0	0	0	0	0	0	0
H2ac12	35.125000	281	0	0	0	0	0	0	0	0
Fbxo9	35.125000	281	0	0	0	0	0	0	0	0
Fbxo24	35.125000	281	0	0	0	0	0	0	0	0
Fastk	35.125000	281	0	0	0	0	0	0	0	0
Dhfr	35.125000	281	0	0	0	0	0	0	0	0
Cluap1	35.125000	281	0	0	0	0	0	0	0	0
Cilk1	35.125000	281	0	0	0	0	0	0	0	0
Cfh	35.125000	281	0	0	0	0	0	0	0	0
Capzb	35.125000	281	0	0	0	0	0	0	0	0
Bora	35.125000	281	0	0	0	0	0	0	0	0
Ankrd44	35.125000	281	0	0	0	0	0	0	0	0
Ankrd29	35.125000	281	0	0	0	0	0	0	0	0
Agap3	35.125000	281	0	0	0	0	0	0	0	0
Adsl	35.125000	281	0	0	0	0	0	0	0	0
1700037C18Rik	35.125000	281	0	0	0	0	0	0	0	0
Zdhhc16	35.000000	280	0	0	0	0	0	0	0	0
Tut4	35.000000	280	0	0	0	0	0	0	0	0
Pgap2	35.000000	280	0	0	0	0	0	0	0	0
Nup98	35.000000	280	0	0	0	0	0	0	0	0
Mtcl1	35.000000	280	0	0	0	0	0	0	0	0
Map4	35.000000	280	0	0	0	0	0	0	0	0
Lztr1	35.000000	280	0	0	0	0	0	0	0	0
Hmgn1	35.000000	280	0	0	0	0	0	0	0	0
Exosc1	35.000000	280	0	0	0	0	0	0	0	0
Cdk17	35.000000	280	0	0	0	0	0	0	0	0
Usp37	34.875000	279	0	0	0	0	0	0	0	0
Trmu	34.875000	279	0	0	0	0	0	0	0	0
Susd4	34.875000	279	0	0	0	0	0	0	0	0
Snx5	34.875000	279	0	0	0	0	0	0	0	0
Slc25a4	34.875000	279	0	0	0	0	0	0	0	0
Nr3c1	34.875000	279	0	0	0	0	0	0	0	0
Mgme1	34.875000	279	0	0	0	0	0	0	0	0
Ltc4s	34.875000	279	0	0	0	0	0	0	0	0
Ltbr	34.875000	279	0	0	0	0	0	0	0	0
Knop1	34.875000	279	0	0	0	0	0	0	0	0
Iqck	34.875000	279	0	0	0	0	0	0	0	0
Dus4l	34.875000	279	0	0	0	0	0	0	0	0
Cox16	34.875000	279	0	0	0	0	0	0	0	0
Cog5	34.875000	279	0	0	0	0	0	0	0	0
Cnot9	34.875000	279	0	0	0	0	0	0	0	0
Cnih1	34.875000	279	0	0	0	0	0	0	0	0
Atp6v1e1	34.875000	279	0	0	0	0	0	0	0	0
Xpr1	34.750000	278	0	0	0	0	0	0	0	0
Upp2	34.750000	278	0	0	0	0	0	0	0	0
Stxbp4	34.750000	278	0	0	0	0	0	0	0	0
Relt	34.750000	278	0	0	0	0	0	0	0	0
Ppfibp1	34.750000	278	0	0	0	0	0	0	0	0
Polr3d	34.750000	278	0	0	0	0	0	0	0	0
Nhlrc1	34.750000	278	0	0	0	0	0	0	0	0
Nedd4l	34.750000	278	0	0	0	0	0	0	0	0
Ndufb7	34.750000	171	107	0	0	0	0	0	0	0
Nbeal2	34.750000	278	0	0	0	0	0	0	0	0
Mlx	34.750000	278	0	0	0	0	0	0	0	0
Mapk6	34.750000	278	0	0	0	0	0	0	0	0
Klf7	34.750000	278	0	0	0	0	0	0	0	0
Gnai2	34.750000	278	0	0	0	0	0	0	0	0
Fiz1	34.750000	278	0	0	0	0	0	0	0	0
Fbxl17	34.750000	278	0	0	0	0	0	0	0	0
Dync2h1	34.750000	278	0	0	0	0	0	0	0	0
Dcun1d5	34.750000	278	0	0	0	0	0	0	0	0
Csnk1g3	34.750000	278	0	0	0	0	0	0	0	0
Cox11	34.750000	278	0	0	0	0	0	0	0	0
Coasy	34.750000	278	0	0	0	0	0	0	0	0
Ccdc12	34.750000	278	0	0	0	0	0	0	0	0
Acvr1	34.750000	278	0	0	0	0	0	0	0	0
Zfp397	34.625000	277	0	0	0	0	0	0	0	0
Ttc9c	34.625000	277	0	0	0	0	0	0	0	0
Slc12a7	34.625000	277	0	0	0	0	0	0	0	0
Plag1	34.625000	277	0	0	0	0	0	0	0	0
Oaz1	34.625000	277	0	0	0	0	0	0	0	0
Ntn3	34.625000	277	0	0	0	0	0	0	0	0
Hnrnpul2	34.625000	277	0	0	0	0	0	0	0	0
Gmps	34.625000	277	0	0	0	0	0	0	0	0
Far1	34.625000	277	0	0	0	0	0	0	0	0
Dennd4c	34.625000	277	0	0	0	0	0	0	0	0
Umps	34.500000	276	0	0	0	0	0	0	0	0
Tmem178	34.500000	276	0	0	0	0	0	0	0	0
Rcan3	34.500000	276	0	0	0	0	0	0	0	0
Rap1b	34.500000	276	0	0	0	0	0	0	0	0
Gid8	34.500000	191	85	0	0	0	0	0	0	0
Gapvd1	34.500000	276	0	0	0	0	0	0	0	0
Ell	34.500000	276	0	0	0	0	0	0	0	0
Dnaja2	34.500000	276	0	0	0	0	0	0	0	0
Dcbld1	34.500000	276	0	0	0	0	0	0	0	0
D16Ertd472e	34.500000	276	0	0	0	0	0	0	0	0
Ccng2	34.500000	276	0	0	0	0	0	0	0	0
C2cd5	34.500000	276	0	0	0	0	0	0	0	0
Btbd3	34.500000	276	0	0	0	0	0	0	0	0
Atp1a1	34.500000	276	0	0	0	0	0	0	0	0
Ubtd1	34.375000	275	0	0	0	0	0	0	0	0
Spag9	34.375000	275	0	0	0	0	0	0	0	0
Scn5a	34.375000	0	275	0	0	0	0	0	0	0
Qsox2	34.375000	275	0	0	0	0	0	0	0	0
Pttg1ip	34.375000	102	173	0	0	0	0	0	0	0
Psmd1	34.375000	275	0	0	0	0	0	0	0	0
Paip1	34.375000	275	0	0	0	0	0	0	0	0
Ncl	34.375000	275	0	0	0	0	0	0	0	0
Mms19	34.375000	275	0	0	0	0	0	0	0	0
Mcm3	34.375000	275	0	0	0	0	0	0	0	0
Leng1	34.375000	275	0	0	0	0	0	0	0	0
Id3	34.375000	275	0	0	0	0	0	0	0	0
Hes6	34.375000	275	0	0	0	0	0	0	0	0
Gpatch1	34.375000	166	109	0	0	0	0	0	0	0
Dpy30	34.375000	275	0	0	0	0	0	0	0	0
Ythdc1	34.250000	274	0	0	0	0	0	0	0	0
Uqcc1	34.250000	274	0	0	0	0	0	0	0	0
Taf1d	34.250000	274	0	0	0	0	0	0	0	0
Socs5	34.250000	274	0	0	0	0	0	0	0	0
Snx21	34.250000	274	0	0	0	0	0	0	0	0
Slc10a3	34.250000	274	0	0	0	0	0	0	0	0
Sfta2	34.250000	274	0	0	0	0	0	0	0	0
Pdp1	34.250000	274	0	0	0	0	0	0	0	0
Ogfr	34.250000	274	0	0	0	0	0	0	0	0
Lpar2	34.250000	274	0	0	0	0	0	0	0	0
H4c2	34.250000	274	0	0	0	0	0	0	0	0
H3c2	34.250000	274	0	0	0	0	0	0	0	0
H2ac4	34.250000	274	0	0	0	0	0	0	0	0
Gm44504	34.250000	274	0	0	0	0	0	0	0	0
Crkl	34.250000	274	0	0	0	0	0	0	0	0
Cox6b1	34.250000	274	0	0	0	0	0	0	0	0
4931406C07Rik	34.250000	274	0	0	0	0	0	0	0	0
Zfp512	34.125000	273	0	0	0	0	0	0	0	0
Zfat	34.125000	273	0	0	0	0	0	0	0	0
Tifa	34.125000	273	0	0	0	0	0	0	0	0
Tctex1d2	34.125000	273	0	0	0	0	0	0	0	0
Serinc4	34.125000	273	0	0	0	0	0	0	0	0
Rell1	34.125000	273	0	0	0	0	0	0	0	0
Qdpr	34.125000	273	0	0	0	0	0	0	0	0
Prmt3	34.125000	273	0	0	0	0	0	0	0	0
Myo5b	34.125000	273	0	0	0	0	0	0	0	0
Ift52	34.125000	273	0	0	0	0	0	0	0	0
Hypk	34.125000	273	0	0	0	0	0	0	0	0
Hint3	34.125000	273	0	0	0	0	0	0	0	0
Hes3	34.125000	0	0	0	0	0	149	124	0	0
Clrn2	34.125000	273	0	0	0	0	0	0	0	0
Acad12	34.125000	273	0	0	0	0	0	0	0	0
Zfp51	34.000000	272	0	0	0	0	0	0	0	0
Zfp281	34.000000	272	0	0	0	0	0	0	0	0
Thra	34.000000	272	0	0	0	0	0	0	0	0
Sec23a	34.000000	272	0	0	0	0	0	0	0	0
Pim2	34.000000	272	0	0	0	0	0	0	0	0
Msh2	34.000000	272	0	0	0	0	0	0	0	0
Immp2l	34.000000	272	0	0	0	0	0	0	0	0
Gemin2	34.000000	272	0	0	0	0	0	0	0	0
Copg1	34.000000	272	0	0	0	0	0	0	0	0
Ccl27a	34.000000	272	0	0	0	0	0	0	0	0
Arid5a	34.000000	164	108	0	0	0	0	0	0	0
Zfp141	33.875000	271	0	0	0	0	0	0	0	0
Traip	33.875000	271	0	0	0	0	0	0	0	0
Tmem184b	33.875000	271	0	0	0	0	0	0	0	0
Tmem176b	33.875000	271	0	0	0	0	0	0	0	0
Tmem176a	33.875000	271	0	0	0	0	0	0	0	0
Taok1	33.875000	271	0	0	0	0	0	0	0	0
Sypl	33.875000	271	0	0	0	0	0	0	0	0
Plcb4	33.875000	271	0	0	0	0	0	0	0	0
Lrch1	33.875000	89	182	0	0	0	0	0	0	0
Lpin3	33.875000	271	0	0	0	0	0	0	0	0
Gsk3b	33.875000	271	0	0	0	0	0	0	0	0
Cog6	33.875000	271	0	0	0	0	0	0	0	0
Coa6	33.875000	271	0	0	0	0	0	0	0	0
Bcap31	33.875000	271	0	0	0	0	0	0	0	0
Abcd1	33.875000	271	0	0	0	0	0	0	0	0
Zfp664	33.750000	270	0	0	0	0	0	0	0	0
Ufl1	33.750000	174	96	0	0	0	0	0	0	0
Trim50	33.750000	0	0	115	155	0	0	0	0	0
Srbd1	33.750000	270	0	0	0	0	0	0	0	0
Scfd1	33.750000	270	0	0	0	0	0	0	0	0
Sav1	33.750000	270	0	0	0	0	0	0	0	0
Rps29	33.750000	270	0	0	0	0	0	0	0	0
Rbl2	33.750000	151	119	0	0	0	0	0	0	0
Pik3c2a	33.750000	270	0	0	0	0	0	0	0	0
Pdk3	33.750000	270	0	0	0	0	0	0	0	0
Nup93	33.750000	270	0	0	0	0	0	0	0	0
Inhba	33.750000	142	128	0	0	0	0	0	0	0
Gtf3c5	33.750000	270	0	0	0	0	0	0	0	0
Gadd45gip1	33.750000	270	0	0	0	0	0	0	0	0
Fndc3b	33.750000	270	0	0	0	0	0	0	0	0
Cobl	33.750000	270	0	0	0	0	0	0	0	0
Ccdc92	33.750000	270	0	0	0	0	0	0	0	0
Zfyve1	33.625000	269	0	0	0	0	0	0	0	0
Zfp275	33.625000	269	0	0	0	0	0	0	0	0
Yeats2	33.625000	269	0	0	0	0	0	0	0	0
Timm50	33.625000	118	151	0	0	0	0	0	0	0
Tent5a	33.625000	269	0	0	0	0	0	0	0	0
Syngr2	33.625000	269	0	0	0	0	0	0	0	0
Rps13	33.625000	269	0	0	0	0	0	0	0	0
Mpc1	33.625000	269	0	0	0	0	0	0	0	0
Klf5	33.625000	269	0	0	0	0	0	0	0	0
H2bc4	33.625000	269	0	0	0	0	0	0	0	0
H2ac6	33.625000	269	0	0	0	0	0	0	0	0
Gmds	33.625000	269	0	0	0	0	0	0	0	0
Gltp	33.625000	269	0	0	0	0	0	0	0	0
Fgd4	33.625000	269	0	0	0	0	0	0	0	0
Epn2	33.625000	269	0	0	0	0	0	0	0	0
Casz1	33.625000	269	0	0	0	0	0	0	0	0
Bnip1	33.625000	165	104	0	0	0	0	0	0	0
Atic	33.625000	269	0	0	0	0	0	0	0	0
Aars2	33.625000	269	0	0	0	0	0	0	0	0
AW209491	33.625000	269	0	0	0	0	0	0	0	0
Zfp11	33.500000	184	84	0	0	0	0	0	0	0
Tmem109	33.500000	152	116	0	0	0	0	0	0	0
Sgta	33.500000	268	0	0	0	0	0	0	0	0
Rsl1d1	33.500000	268	0	0	0	0	0	0	0	0
Rnf145	33.500000	268	0	0	0	0	0	0	0	0
Pkd1	33.500000	268	0	0	0	0	0	0	0	0
Phc3	33.500000	268	0	0	0	0	0	0	0	0
Pdia6	33.500000	268	0	0	0	0	0	0	0	0
Pcnx	33.500000	268	0	0	0	0	0	0	0	0
Nae1	33.500000	268	0	0	0	0	0	0	0	0
Mex3c	33.500000	268	0	0	0	0	0	0	0	0
Lyrm7	33.500000	268	0	0	0	0	0	0	0	0
Lmbr1l	33.500000	268	0	0	0	0	0	0	0	0
Iqce	33.500000	268	0	0	0	0	0	0	0	0
Gtpbp2	33.500000	268	0	0	0	0	0	0	0	0
Exosc8	33.500000	268	0	0	0	0	0	0	0	0
Eif1b	33.500000	268	0	0	0	0	0	0	0	0
Car7	33.500000	268	0	0	0	0	0	0	0	0
Brat1	33.500000	268	0	0	0	0	0	0	0	0
Borcs5	33.500000	268	0	0	0	0	0	0	0	0
Alg5	33.500000	268	0	0	0	0	0	0	0	0
Zfp598	33.375000	267	0	0	0	0	0	0	0	0
Tmem87b	33.375000	267	0	0	0	0	0	0	0	0
Tmem106c	33.375000	267	0	0	0	0	0	0	0	0
Pum2	33.375000	267	0	0	0	0	0	0	0	0
Psmb10	33.375000	267	0	0	0	0	0	0	0	0
Nkap	33.375000	267	0	0	0	0	0	0	0	0
Mapk8	33.375000	267	0	0	0	0	0	0	0	0
Lzts3	33.375000	267	0	0	0	0	0	0	0	0
Insig1	33.375000	267	0	0	0	0	0	0	0	0
Hook2	33.375000	267	0	0	0	0	0	0	0	0
Ctrl	33.375000	267	0	0	0	0	0	0	0	0
Caprin1	33.375000	267	0	0	0	0	0	0	0	0
Atxn7l2	33.375000	267	0	0	0	0	0	0	0	0
Angel1	33.375000	267	0	0	0	0	0	0	0	0
Akap13	33.375000	267	0	0	0	0	0	0	0	0
Zfp930	33.250000	266	0	0	0	0	0	0	0	0
Vps33b	33.250000	266	0	0	0	0	0	0	0	0
Tmem50a	33.250000	266	0	0	0	0	0	0	0	0
Tmem209	33.250000	266	0	0	0	0	0	0	0	0
Ssmem1	33.250000	266	0	0	0	0	0	0	0	0
Snf8	33.250000	266	0	0	0	0	0	0	0	0
Smc5	33.250000	266	0	0	0	0	0	0	0	0
Slc35a4	33.250000	266	0	0	0	0	0	0	0	0
Sacm1l	33.250000	266	0	0	0	0	0	0	0	0
Rnase4	33.250000	266	0	0	0	0	0	0	0	0
Ipo4	33.250000	266	0	0	0	0	0	0	0	0
Exoc6	33.250000	266	0	0	0	0	0	0	0	0
Csrnp1	33.250000	133	133	0	0	0	0	0	0	0
B230219D22Rik	33.250000	266	0	0	0	0	0	0	0	0
Apbb3	33.250000	266	0	0	0	0	0	0	0	0
Ang	33.250000	266	0	0	0	0	0	0	0	0
9930012K11Rik	33.250000	266	0	0	0	0	0	0	0	0
Zfp777	33.125000	265	0	0	0	0	0	0	0	0
Zbtb33	33.125000	265	0	0	0	0	0	0	0	0
Usp20	33.125000	265	0	0	0	0	0	0	0	0
Tomm40	33.125000	265	0	0	0	0	0	0	0	0
Tbl1xr1	33.125000	265	0	0	0	0	0	0	0	0
Psmc3ip	33.125000	265	0	0	0	0	0	0	0	0
Mars2	33.125000	265	0	0	0	0	0	0	0	0
Lrig2	33.125000	265	0	0	0	0	0	0	0	0
Kmt2e	33.125000	265	0	0	0	0	0	0	0	0
Klf9	33.125000	265	0	0	0	0	0	0	0	0
Gstp1	33.125000	265	0	0	0	0	0	0	0	0
Gm2115	33.125000	265	0	0	0	0	0	0	0	0
Erich1	33.125000	265	0	0	0	0	0	0	0	0
Ctsz	33.125000	265	0	0	0	0	0	0	0	0
BC005624	33.125000	265	0	0	0	0	0	0	0	0
Atp5l	33.125000	265	0	0	0	0	0	0	0	0
4833420G17Rik	33.125000	265	0	0	0	0	0	0	0	0
Xkr8	33.000000	264	0	0	0	0	0	0	0	0
Whamm	33.000000	264	0	0	0	0	0	0	0	0
Usp28	33.000000	264	0	0	0	0	0	0	0	0
Tpm4	33.000000	264	0	0	0	0	0	0	0	0
Sugp1	33.000000	264	0	0	0	0	0	0	0	0
Stard4	33.000000	264	0	0	0	0	0	0	0	0
Slf2	33.000000	264	0	0	0	0	0	0	0	0
Slc5a3	33.000000	264	0	0	0	0	0	0	0	0
Rlim	33.000000	264	0	0	0	0	0	0	0	0
Ppfibp2	33.000000	264	0	0	0	0	0	0	0	0
Mrps6	33.000000	264	0	0	0	0	0	0	0	0
Mau2	33.000000	264	0	0	0	0	0	0	0	0
Katnal1	33.000000	264	0	0	0	0	0	0	0	0
Ice1	33.000000	264	0	0	0	0	0	0	0	0
H3c10	33.000000	264	0	0	0	0	0	0	0	0
H2bc13	33.000000	264	0	0	0	0	0	0	0	0
H2ac13	33.000000	264	0	0	0	0	0	0	0	0
Fsd2	33.000000	264	0	0	0	0	0	0	0	0
Edc4	33.000000	264	0	0	0	0	0	0	0	0
Cbln3	33.000000	264	0	0	0	0	0	0	0	0
Amd2	33.000000	264	0	0	0	0	0	0	0	0
Amd1	33.000000	264	0	0	0	0	0	0	0	0
Abcb9	33.000000	264	0	0	0	0	0	0	0	0
Trim35	32.875000	263	0	0	0	0	0	0	0	0
Tex264	32.875000	263	0	0	0	0	0	0	0	0
Sema4b	32.875000	263	0	0	0	0	0	0	0	0
Rnf166	32.875000	263	0	0	0	0	0	0	0	0
Pcm1	32.875000	263	0	0	0	0	0	0	0	0
Parp1	32.875000	263	0	0	0	0	0	0	0	0
Mthfd1l	32.875000	263	0	0	0	0	0	0	0	0
Klhl12	32.875000	263	0	0	0	0	0	0	0	0
Ier5	32.875000	263	0	0	0	0	0	0	0	0
Gm13276	32.875000	156	107	0	0	0	0	0	0	0
Ctu2	32.875000	263	0	0	0	0	0	0	0	0
Crispld2	32.875000	0	263	0	0	0	0	0	0	0
Zfp821	32.750000	262	0	0	0	0	0	0	0	0
Vps35l	32.750000	262	0	0	0	0	0	0	0	0
Tdrd3	32.750000	262	0	0	0	0	0	0	0	0
Smurf2	32.750000	262	0	0	0	0	0	0	0	0
Slain1	32.750000	262	0	0	0	0	0	0	0	0
Skp1	32.750000	262	0	0	0	0	0	0	0	0
Sgo2a	32.750000	262	0	0	0	0	0	0	0	0
Sertad2	32.750000	262	0	0	0	0	0	0	0	0
Rbm25	32.750000	262	0	0	0	0	0	0	0	0
Polr3g	32.750000	262	0	0	0	0	0	0	0	0
Pip5kl1	32.750000	138	124	0	0	0	0	0	0	0
Mblac2	32.750000	262	0	0	0	0	0	0	0	0
Limk1	32.750000	262	0	0	0	0	0	0	0	0
Itsn1	32.750000	262	0	0	0	0	0	0	0	0
Ist1	32.750000	262	0	0	0	0	0	0	0	0
Ifrd1	32.750000	262	0	0	0	0	0	0	0	0
Gnl2	32.750000	262	0	0	0	0	0	0	0	0
Dpm2	32.750000	138	124	0	0	0	0	0	0	0
Dennd4b	32.750000	262	0	0	0	0	0	0	0	0
Csde1	32.750000	262	0	0	0	0	0	0	0	0
Cryzl1	32.750000	262	0	0	0	0	0	0	0	0
Ccdc74a	32.750000	262	0	0	0	0	0	0	0	0
Casp8ap2	32.750000	262	0	0	0	0	0	0	0	0
Ythdc2	32.625000	261	0	0	0	0	0	0	0	0
Ttk	32.625000	261	0	0	0	0	0	0	0	0
Tmem134	32.625000	261	0	0	0	0	0	0	0	0
Slc37a1	32.625000	261	0	0	0	0	0	0	0	0
Senp5	32.625000	261	0	0	0	0	0	0	0	0
Scap	32.625000	261	0	0	0	0	0	0	0	0
Rexo4	32.625000	261	0	0	0	0	0	0	0	0
Pef1	32.625000	261	0	0	0	0	0	0	0	0
Nin	32.625000	261	0	0	0	0	0	0	0	0
Kif20b	32.625000	261	0	0	0	0	0	0	0	0
Dusp5	32.625000	261	0	0	0	0	0	0	0	0
Clk1	32.625000	261	0	0	0	0	0	0	0	0
Cflar	32.625000	261	0	0	0	0	0	0	0	0
Ccnd1	32.625000	261	0	0	0	0	0	0	0	0
Arpc1a	32.625000	261	0	0	0	0	0	0	0	0
Aip	32.625000	261	0	0	0	0	0	0	0	0
Ss18l2	32.500000	260	0	0	0	0	0	0	0	0
Snx33	32.500000	260	0	0	0	0	0	0	0	0
Senp8	32.500000	260	0	0	0	0	0	0	0	0
Sdhaf1	32.500000	260	0	0	0	0	0	0	0	0
Scamp4	32.500000	260	0	0	0	0	0	0	0	0
