Target_genes	Gli2|Average	SRX1115335|Cerebellum	SRX3176061|Embryonic_gut	SRX3176062|Embryonic_gut	SRX1115331|Embryonic_head	SRX1115332|Embryonic_limb	SRX4083166|Embryonic_stomach	SRX1115333|Embryonic_trunk	SRX1973367|ES_cells	SRX1973381|ES_cells	SRX24427287|Medulloblastoma	SRX3884257|Medulloblastoma	SRX3884258|Medulloblastoma	SRX3884264|Medulloblastoma	SRX3884265|Medulloblastoma	SRX1618619|MEF	SRX1618620|MEF-derived_neural_cells	SRX1618621|MEF-derived_neural_cells	SRX1618622|MEF-derived_neural_cells	SRX1618623|MEF-derived_neural_cells	STRING
Ralgapa1	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Prap1	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Pramel3	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Hmox2	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Glipr1l3	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Ctse	7.947368	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0
Atg4b	7.947368	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Twf2	7.894737	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rgmb	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Ppm1m	7.894737	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr294	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Gm3383	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Ebp	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Dppa4	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc80	7.894737	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
Tmem256	7.842105	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr152	7.842105	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0
Nlgn2	7.842105	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r83	7.789474	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0
Ugt3a2	7.789474	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0
Speer4e	7.789474	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0
Gm3317	7.789474	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0
Pramel23	7.736842	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
Olfr746	7.736842	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
Obox5	7.736842	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
Ifna9	7.736842	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
Fmr1nb	7.736842	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
Trim43c	7.684211	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0
Oxr1	7.684211	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0
Gm12185	7.684211	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0
B3galt1	7.684211	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0
Atf6	7.684211	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zw10	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Zmynd8	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Wnk3	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Usp16	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Urgcp	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ube2f	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ttn	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tsnaxip1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Trmt61a	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tnip2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tmem63a	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tmem221	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tgtp2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tex13c1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tcl1b5	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d9b	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Sult1b1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Sptbn2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Sphkap	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Spata48	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Snrnp70	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Smc2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a14	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Selenom	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Rnf128	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Rex2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ranbp10	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Rab38	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Prcc	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Pirb	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Pde3b	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Olfr420	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1416	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1303	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Oga	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Nxnl1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Myo9b	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Mymk	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Mucl3	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Mgat3	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Mbnl1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Magea5	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ly6i	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Lce3c	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Lce1f	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Lamb2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Krtap6-5	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Inpp5d	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Hmgb1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Haus8	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
H2al1n	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Golga4	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Gm9222	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Gm3173	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Gm2897	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ghsr	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Frg2f1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Flnb	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Fev	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Fbll1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Dusp28	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Dnm1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Dnah5	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Dlc1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
D8Ertd738e	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a41b	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Cryba2	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ckb	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Chmp3	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Cdc37	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Ankmy1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Abi1	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
9530003J23Rik	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
4930512M02Rik	7.631579	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r4	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
Olfr553	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a12	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
Acacb	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
9930111J21Rik2	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
9930111J21Rik1	7.578947	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0
Nat8l	7.526316	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0
Nsd1	7.473684	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gng10	7.473684	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0
Cmtr1	7.473684	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0
B4galt1	7.473684	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xpc	7.421053	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lsm3	7.421053	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1553	7.421053	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0
Fthl17f	7.421053	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam2	7.421053	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0
Cadps	7.421053	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0
Nrsn1	7.368421	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
Klra2	7.368421	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
Clec4a4	7.368421	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
Chil3	7.368421	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
Arxes2	7.368421	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anapc7	7.368421	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
Tprn	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Tmem203	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Olfr639	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1214	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1213	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Ndor1	7.315789	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Limk2	7.263158	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc15a	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Snx10	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Slc35f4	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Rdh9	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Olfr156	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1115	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Fam240b	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Adam26a	7.210526	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Wdr89	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Wdr17	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r84	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r6	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b38	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Txndc11	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Tomm70a	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Togaram1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Tmem199	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Tex35	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d5	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Taf6l	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Taar1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Susd6	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ssh2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Spata6	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Sntg1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Smarcad1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Slc14a1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Sema4d	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Scoc	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Rubcnl	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Rpap2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pwwp2a	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Psg26	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pomc	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Poldip2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g5	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pih1d1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pcm1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Pak3	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr883	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr675	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr610	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr477	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr361	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1248	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1162	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1047	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Nudt14	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Nr1h4	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Npm2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp5	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Nfasc	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Nek1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ndufs8	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Mzt1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Mog	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Mapkap1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Map1b	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Map1a	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Magea2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc6	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Letm1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Krt40	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Kpna7	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Klhl28	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Kcnq5	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Immp1l	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ifit1bl1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ido1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Hdgf	7.157895	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52429	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Glmn	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Gja8	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Fryl	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Foxe3	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Fgfr3	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Evi5l	7.157895	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elp4	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Cxcl17	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Commd2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Chrna10	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Chka	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Cd164	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ccr1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc57	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Castor1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Bora	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Bag6	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Apom	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Aldh16a1	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Adam6b	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Actn2	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
AI987944	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
4930519L02Rik	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
2900092C05Rik	7.157895	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Sub1	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Oprk1	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Olfr726	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1317	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1121	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Cyb5b	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
1700020N15Rik	7.105263	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r65	7.052632	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a8	7.052632	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mapk14	7.052632	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cenpw	7.052632	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Anxa2	7.052632	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r41	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Rpl7l1	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Nanp	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
H2al2c	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
H2al2b	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Gnas	7.000000	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cep112	7.000000	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r81	6.947368	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Ubxn2b	6.947368	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Mtrf1l	6.947368	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam185a	6.947368	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Chrna6	6.947368	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc146	6.947368	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
BC107364	6.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
Serpinb3d	6.894737	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Scrib	6.894737	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr773	6.894737	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Olfr117	6.894737	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Obox1	6.894737	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r77	6.842105	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Sumo2	6.842105	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Pgk1	6.842105	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
