Target_genes	Irf2|Average	SRX122514|Dendritic_Cells	SRX122515|Dendritic_Cells	SRX122516|Dendritic_Cells	SRX122517|Dendritic_Cells	SRX122518|Dendritic_Cells	SRX122519|Dendritic_Cells	SRX122520|Dendritic_Cells	SRX122521|Dendritic_Cells	SRX122522|Dendritic_Cells	SRX122523|Dendritic_Cells	SRX6830819|Intestinal_stem_cells	SRX8335642|Intestinal_stem_cells	SRX2953593|MEF	SRX2953594|MEF	SRX2953595|MEF	SRX2953596|MEF	SRX3730243|Trophoblast_stem_cells	SRX3730244|Trophoblast_stem_cells	SRX3730278|Trophoblast_stem_cells	STRING
Ctu2	6.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0
Ciao2a	6.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0
Aqr	6.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
Aagab	6.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
Prr5l	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
Nup155	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
Ndufaf4	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0
Dynlt1a	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
Commd9	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
Atad2	6.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0
Zfp770	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
Tgtp2	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
Tbc1d22a	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
Slc13a4	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Sh3glb1	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0
Nadk2	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
Lman2	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Hapln4	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
Dnm1l	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
Dbp	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0
Car11	6.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0
Ubqln2	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Tmcc2	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0
Sap130	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0
Rpia	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Nicn1	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0
Med11	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Mbd1	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Hmga1	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Eid2b	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Clint1	6.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Spata5l1	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Slc39a6	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Slc37a1	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Rfc4	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Polq	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Plod2	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Mecr	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0
Lhfpl4	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0
Ivns1abp	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Elp2	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Eif2b3	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
Chchd6	6.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0
Zbtb6	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0
Tlk2	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
Sde2	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
Scaf1	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0
Rras	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0
Rbm45	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
Pin1	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0
Hmgxb4	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
H3c7	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
H2bc9	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0
Fcf1	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0
Fam110b	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0
Arel1	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0
Adrm1	6.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0
Tmem144	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0
Mfsd10	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0
Cdk7	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0
Cd2bp2	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0
Alg13	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0
Zfp28	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0
Wasf1	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0
Ubb	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Tefm	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Rapgef1	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Pigc	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0
Ndrg3	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Myof	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0
Lrp11	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Golga1	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Flywch1	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Cherp	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Cdc40	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0
4930558K02Rik	6.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0
Zswim4	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
Uqcc3	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
St3gal2	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Sass6	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Rpap3	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Rmnd1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
Plekha1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Mrpl36	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Letm1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Lbhd1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Gypc	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0
Bicdl1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Armt1	6.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
Rfx1	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
Rabggtb	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
Ppih	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Phc2	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Nbea	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
H2ax	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
Fam114a1	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0
Dlgap1	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
Cog6	6.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
Trappc5	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Slc35e3	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Slc2a9	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Sesn1	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
Rhot1	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Nat10	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Lta4h	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Gmfb	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Fcor	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Cep57l1	6.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
Yae1d1	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Slc14a1	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
Rnf216	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Phax	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Ost4	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Mtres1	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Dot1l	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Dcaf1	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Cnot10	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
Aldh7a1	6.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0
Nol10	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Klhdc8b	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0
Eif4e2	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Ddx52	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Cnot11	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0
Cdk11b	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0
Cd82	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Ccdc71	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0
Atrn	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Aars2	6.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0
Ubl7	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
Tut7	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Tnpo2	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Rps7	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0
Rnf130	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Rnf10	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Rabggta	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Pradc1	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Fzd6	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Cct7	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Cct4	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Ccpg1os	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
Ccpg1	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
BC028528	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
Aph1a	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
Actb	6.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
Zfp383	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0
Zfp27	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0
Nemf	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Lonp1	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Fryl	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0
Catsperd	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Atmin	6.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Ube2f	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Trap1	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Slc25a11	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Senp5	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Rnf167	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Prmt5	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0
Polr2m	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
P4ha1	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Nanp	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Mtg2	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Mrpl10	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0
Lrrc46	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0
Hs1bp3	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Gmcl1	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Gins3	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0
Cep78	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Ankle2	6.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
Vps72	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Ube4b	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Ubac1	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Trappc10	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Rasa1	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0
Rab1a	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Pip5k1a	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Krt14	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Gxylt1	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0
Gtf3c2	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0
Adprh	6.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
Zw10	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Zfp707	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Zfp280d	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Wtap	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Vgll4	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Trpm7	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Tead1	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Sugp2	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Rps21	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Nprl3	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Ly6g5b	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Ier5l	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0
Gpank1	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
D17H6S53E	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Csnk2b	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Ccdc71l	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Atxn7l1	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Armc6	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
Akirin2	6.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Zc3h10	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0
Tex2	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Rundc3a	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
Rpl41	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0
Neurod1	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
Msl3l2	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Mars1	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0
Kif5b	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Aspscr1	5.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Zmat5	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Zcchc3	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Uqcr10	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Uhmk1	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Traf6	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Tmco1	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Them6	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Stard3nl	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Nsfl1c	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Mlxip	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Mcl1	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Mars2	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0
Kif22	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Fut7	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Fitm2	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Atxn7	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Ankrd26	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Abca2	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
6820408C15Rik	5.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
Wdr5	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
Ubac2	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0
Mlh3	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
Klc1	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
Herpud2	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
Cfdp1	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0
9130401M01Rik	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0
1110004F10Rik	5.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
Rps12	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
Rnaset2b	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Rnaset2a	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Rmdn2	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Rars2	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Perp	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Orc3	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Higd1c	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Cblc	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Cab39	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0
Bet1	5.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
Zc3h18	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Scg3	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Rbm28	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Igbp1	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Gamt	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Exoc5	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Drg2	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Dazap1	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Cnih4	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0
Cd47	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Btbd8	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Ap5m1	5.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Zfp687	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
Vac14	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Upp1	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Ttc24	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
Tmem30a	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Sec22a	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Rnf185	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Rala	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Preb	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Mrps33	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Mettl23	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
