Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Lzts1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ly9	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ltv1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Lsamp	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Lrrk2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Lrrc14b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Lhcgr	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Krtap31-2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Krt222	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Klra4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Klra18	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Klkb1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Klhl20	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Kif23	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Keap1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Kdm6a	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Kbtbd2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Itprip	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Itk	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Inka2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Il1rn	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Il18r1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hypk	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hoatz	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hnrnpl	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hnrnpa3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hmgxb4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hmgcl	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hesx1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hbb-bs	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hbb-b1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hadhb	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Hadha	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
H2-Q4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
H13	7.500000	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gulp1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gucy1a1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gpr34	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gpc2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Golt1a	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Golm2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm6619	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm6482	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm3376	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm3238	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm17124	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm15127	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm15114	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm14410	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gm10037	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Gja3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Galnt11	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fuom	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fuca2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Frmd4b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Foxo4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Foxi2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fdxacb1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fam76a	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fam205a4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fam205a3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fam162b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Esp1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ercc6l2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ercc6	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Erc1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Eno2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Elac2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Efnb2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Efhb	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ebf2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dzip3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dytn	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dtnbp1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dsg4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dnajc6	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dnah3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dmxl1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dmc1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dmbt1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dhx30	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dhdds	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Deup1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Defb20	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ddx5	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ddx4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ddt	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ddost	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dcstamp	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dcpp3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Dclk1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cyp4f14	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cubn	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ctnna3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ctdspl2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Csde1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cox16	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cox10	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Copa	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Col25a1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Col20a1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cmtm1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Clpb	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Clec12b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cip2a	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Chrnb1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Chrna3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Chrm2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Chrdl1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Chil5	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cfap70	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ces5a	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cep95	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cep55	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cenpo	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdkn1b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdkl3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdkl2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdca3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdc73	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdc25c	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cdc123	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cd180	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cd14	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccnjl	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccna1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccl6	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccl22	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccdc81	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ccdc170	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cbln3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Cbll1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Camsap2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Camkk2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Calcrl	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
C130073F10Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Btg2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Btbd8	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Bod1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
BC016579	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Atpaf1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Atp6v1c2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Atp2a3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Atf2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Asb5	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Armc8	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Aqp3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Apmap	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Apc2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ankrd29	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ankrd2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Ankle2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Amigo2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Adra1b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Adgrg4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Adgre4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Adamtsl3	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Adam5	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Acta2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Acot1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Abcc2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Aadacl4fm4	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
AU015228	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
AA467197	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
6720489N17Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
6030498E09Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
5730507C01Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
5730455P16Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
4930596D02Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
2610044O15Rik8	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
1810020O05Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
1700001C19Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
1110032A03Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Zfp868	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Zfp652	7.450000	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmigd1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Tmem98	7.450000	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tarsl2	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Supt4a	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Spdl1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Spag6l	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Slx4	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Slc15a5	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Sart3	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Rasgrp2	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Rabep1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Prpf19	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Ndufv1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Mthfd2	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Lman1l	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Iscu	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Iqgap3	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Ilrun	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Iffo2	7.450000	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsn	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Gm1604b	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Fignl1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Cidec	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Capn9	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Abi1	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Abcg2	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
2810021J22Rik	7.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0
Krt5	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	403
Zfp653	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Zfp534	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Zfp286	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Zbtb17	7.400000	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr38	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Vps18	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Vmn2r77	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Vmn2r17	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Vmn1r61	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Ube2g2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Traip	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Traf3ip2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Tox4	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Tfap2e	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Tbx19	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Tapt1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Sqstm1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Slc19a2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0
Slc10a2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Sfmbt1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Scn9a	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Rora	7.400000	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf122	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Rest	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Rab2b	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Rab11fip4	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Psmb5	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Psmb11	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Prss22	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Ppp1r15a	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Phf11d	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Pde2a	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Otud4	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Olfr299	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Nxf1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Nup43	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Ncor1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Ncaph	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Nab2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Mtarc2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Mier2	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Med9	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Mc1r	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Lman2l	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Kng1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Klc3	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Kif1b	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Il12rb1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Gpr87	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Gm11541	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Ghrh	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Fcgr1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Faf1	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0
Epb41l5	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Dpy19l4	7.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
